,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,url_id,category
101,2017-03-05 0:00:00,Lavazza,3,3,1,6,300,0.02,0.9,1.818,2154,Coffee Beverages
102,2017-03-05 0:00:00,MAXWELL HOUSE,3,3,1,3,300,0.01,0.483333333,0.9715,2154,Coffee Beverages
103,2017-03-05 0:00:00,McCafe Coffee,3,3,1,3,300,0.01,0.666666667,1.34,2154,Coffee Beverages
104,2017-03-05 0:00:00,NO DATA,3,3,1,10,300,0.033333333,0.526666667,1.070888889,2154,Coffee Beverages
105,2017-03-05 0:00:00,Nespresso,3,3,1,47,300,0.156666667,0.916666667,1.976944444,2154,Coffee Beverages
106,2017-03-05 0:00:00,Nespresso OriginalLine,3,3,1,3,300,0.01,0.99,1.9899,2154,Coffee Beverages
107,2017-03-05 0:00:00,Newman's Own,3,3,1,3,300,0.01,0.543333333,1.0921,2154,Coffee Beverages
108,2017-03-05 0:00:00,Peet's Coffee,3,3,1,10,300,0.033333333,0.616666667,1.253888889,2154,Coffee Beverages
109,2017-03-05 0:00:00,Revival Roaster,3,3,1,3,300,0.01,0.19,0.3819,2154,Coffee Beverages
110,2017-03-05 0:00:00,San Francisco Bay Coffee,3,3,1,28,300,0.093333333,0.98,2.051466667,2154,Coffee Beverages
111,2017-03-05 0:00:00,Starbucks,3,3,1,28,300,0.093333333,0.92,1.925866667,2154,Coffee Beverages
112,2017-03-05 0:00:00,Tassimo,1,3,0.333333333,1,100,0.01,0.08,0.107466667,2154,Coffee Beverages
113,2017-03-05 0:00:00,The Original Donut Shop,3,3,1,4,300,0.013333333,1,2.013333333,2154,Coffee Beverages
114,2017-03-05 0:00:00,Tim Hortons,3,3,1,3,300,0.01,0.113333333,0.2278,2154,Coffee Beverages
115,2017-03-05 0:00:00,Tully's Coffee,3,3,1,3,300,0.01,0.48,0.9648,2154,Coffee Beverages
116,2017-03-05 0:00:00,Twinings,3,3,1,10,300,0.033333333,0.916666667,1.863888889,2154,Coffee Beverages
117,2017-03-05 0:00:00,Two Rivers LLC,3,3,1,6,300,0.02,0.773333333,1.562133333,2154,Coffee Beverages
118,2017-03-05 0:00:00,Victor Allen,1,3,0.333333333,1,100,0.01,0.02,0.026866667,2154,Coffee Beverages
119,2017-03-06 0:00:00,Barista Prima,2,4,0.5,2,200,0.01,0.155,0.23405,2154,Coffee Beverages
120,2017-03-06 0:00:00,Beantown Roasters,4,4,1,8,400,0.02,0.4825,0.97465,2154,Coffee Beverages
121,2017-03-06 0:00:00,Bestpresso,4,4,1,4,400,0.01,0.6825,1.371825,2154,Coffee Beverages
122,2017-03-06 0:00:00,BulletProof,4,4,1,4,400,0.01,0.28,0.5628,2154,Coffee Beverages
123,2017-03-06 0:00:00,Cafe Don Pablo,4,4,1,5,400,0.0125,0.6,1.2075,2154,Coffee Beverages
124,2017-03-06 0:00:00,CafŽ Escapes,4,4,1,4,400,0.01,0.69,1.3869,2154,Coffee Beverages
125,2017-03-06 0:00:00,Caribou Coffee,4,4,1,4,400,0.01,0.4375,0.879375,2154,Coffee Beverages
126,2017-03-06 0:00:00,Caza Trail,4,4,1,8,400,0.02,0.735,1.4847,2154,Coffee Beverages
127,2017-03-06 0:00:00,Crazy Cups,3,4,0.75,4,300,0.013333333,0.19,0.335033333,2154,Coffee Beverages
128,2017-03-06 0:00:00,Custom Variety Pack,4,4,1,8,400,0.02,0.96,1.9392,2154,Coffee Beverages
129,2017-03-06 0:00:00,Death Wish Coffee Company,4,4,1,12,400,0.03,0.845,1.71535,2154,Coffee Beverages
130,2017-03-06 0:00:00,Donut House Collection,4,4,1,4,400,0.01,0.3375,0.678375,2154,Coffee Beverages
