,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,score_90,url_id,category
49,2017-03-04 0:00:00,Nestle Pure Life Exotics Sparkling Water,1,2,0.5,1,100,0.01,0.09,0.1359,0.1359,2161,Drinking Water
50,2017-03-04 0:00:00,Nestle Pure Life Splash,2,2,1,4,200,0.02,0.52,1.0504,1.0504,2161,Drinking Water
51,2017-03-04 0:00:00,Perrier,2,2,1,15,200,0.075,0.93,1.92975,1.92975,2161,Drinking Water
52,2017-03-04 0:00:00,Poland Spring,2,2,1,6,200,0.03,0.405,0.82215,0.82215,2161,Drinking Water
53,2017-03-04 0:00:00,Powerade,2,2,1,5,200,0.025,0.425,0.860625,0.860625,2161,Drinking Water
54,2017-03-04 0:00:00,Propel,2,2,1,12,200,0.06,0.635,1.3081,1.3081,2161,Drinking Water
55,2017-03-04 0:00:00,Quaker Gatorade,2,2,1,2,200,0.01,0.49,0.9849,0.9849,2161,Drinking Water
56,2017-03-04 0:00:00,San Pellegrino,2,2,1,6,200,0.03,0.905,1.83715,1.83715,2161,Drinking Water
57,2017-03-04 0:00:00,Sobe,2,2,1,2,200,0.01,0.26,0.5226,0.5226,2161,Drinking Water
58,2017-03-04 0:00:00,Sparkling ICE,2,2,1,27,200,0.135,0.885,1.889475,1.889475,2161,Drinking Water
59,2017-03-04 0:00:00,Traditional Medicinals,1,2,0.5,1,100,0.01,0.16,0.2416,0.2416,2161,Drinking Water
60,2017-03-04 0:00:00,VOSS Artesian water,2,2,1,4,200,0.02,0.365,0.7373,0.7373,2161,Drinking Water
61,2017-03-04 0:00:00,Voss,1,2,0.5,1,100,0.01,0.02,0.0302,0.0302,2161,Drinking Water
62,2017-03-04 0:00:00,Zico Beverages,2,2,1,2,200,0.01,0.275,0.55275,0.55275,2161,Drinking Water
63,2017-03-04 0:00:00,bai,2,2,1,27,200,0.135,0.905,1.932175,1.932175,2161,Drinking Water
64,2017-03-04 0:00:00,evian,2,2,1,2,200,0.01,0.06,0.1206,0.1206,2161,Drinking Water
65,2017-03-04 0:00:00,purelife,2,2,1,2,200,0.01,0.095,0.19095,0.19095,2161,Drinking Water
66,2017-03-04 0:00:00,smartwater,2,2,1,6,200,0.03,0.97,1.9691,1.9691,2161,Drinking Water
67,2017-03-04 0:00:00,vitaminwater,2,2,1,10,200,0.05,0.86,1.763,1.763,2161,Drinking Water
68,2017-03-05 0:00:00,AQUAhydrate,1,3,0.333333333,1,100,0.01,0.01,0.013433333,0.013433333,2161,Drinking Water
69,2017-03-05 0:00:00,Acqua Panna,3,3,1,3,300,0.01,0.146666667,0.2948,0.2948,2161,Drinking Water
70,2017-03-05 0:00:00,Aquafina,3,3,1,3,300,0.01,0.69,1.3869,1.3869,2161,Drinking Water
71,2017-03-05 0:00:00,Capri Sun,2,3,0.666666667,2,200,0.01,0.215,0.360483333,0.360483333,2161,Drinking Water
72,2017-03-05 0:00:00,Celsius,3,3,1,6,300,0.02,0.27,0.5454,0.5454,2161,Drinking Water
73,2017-03-05 0:00:00,Dasani,3,3,1,6,300,0.02,0.79,1.5958,1.5958,2161,Drinking Water
74,2017-03-05 0:00:00,Dasani DROPS,2,3,0.666666667,2,200,0.01,0.055,0.092216667,0.092216667,2161,Drinking Water
75,2017-03-05 0:00:00,Essentia,3,3,1,9,300,0.03,0.96,1.9488,1.9488,2161,Drinking Water
76,2017-03-05 0:00:00,Fiji Water,3,3,1,15,300,0.05,0.98,2.009,2.009,2161,Drinking Water
77,2017-03-05 0:00:00,Hiball Energy,1,3,0.333333333,1,100,0.01,0.1,0.134333333,0.134333333,2161,Drinking Water
78,2017-03-05 0:00:00,Hint,3,3,1,9,300,0.03,0.786666667,1.596933333,1.596933333,2161,Drinking Water
79,2017-03-05 0:00:00,Icelandic Glacial,3,3,1,3,300,0.01,0.11,0.2211,0.2211,2161,Drinking Water
80,2017-03-05 0:00:00,LIFEWTR,3,3,1,5,300,0.016666667,0.25,0.504166667,0.504166667,2161,Drinking Water
81,2017-03-05 0:00:00,LaCroix,3,3,1,7,300,0.023333333,0.996666667,2.016588889,2.016588889,2161,Drinking Water
82,2017-03-05 0:00:00,NO DATA,3,3,1,16,300,0.053333333,0.94,1.930133333,1.930133333,2161,Drinking Water
83,2017-03-05 0:00:00,Nestle,3,3,1,3,300,0.01,0.24,0.4824,0.4824,2161,Drinking Water
84,2017-03-05 0:00:00,Nestle Pure Life,3,3,1,6,300,0.02,0.986666667,1.993066667,1.993066667,2161,Drinking Water
85,2017-03-05 0:00:00,Nestle Pure Life Exotics Sparkling Water,2,3,0.666666667,2,200,0.01,0.085,0.142516667,0.142516667,2161,Drinking Water
86,2017-03-05 0:00:00,Nestle Pure Life Splash,3,3,1,7,300,0.023333333,0.493333333,0.998177778,0.998177778,2161,Drinking Water
87,2017-03-05 0:00:00,Perrier,3,3,1,23,300,0.076666667,0.926666667,1.924377778,1.924377778,2161,Drinking Water
88,2017-03-05 0:00:00,Poland Spring,3,3,1,9,300,0.03,0.376666667,0.764633333,0.764633333,2161,Drinking Water
89,2017-03-05 0:00:00,Powerade,3,3,1,8,300,0.026666667,0.46,0.932266667,0.932266667,2161,Drinking Water
90,2017-03-05 0:00:00,Propel,3,3,1,18,300,0.06,0.636666667,1.311533333,1.311533333,2161,Drinking Water
91,2017-03-05 0:00:00,Quaker Gatorade,3,3,1,3,300,0.01,0.44,0.8844,0.8844,2161,Drinking Water
92,2017-03-05 0:00:00,San Pellegrino,3,3,1,9,300,0.03,0.903333333,1.833766667,1.833766667,2161,Drinking Water
93,2017-03-05 0:00:00,Sobe,3,3,1,3,300,0.01,0.283333333,0.5695,0.5695,2161,Drinking Water
94,2017-03-05 0:00:00,Sparkling ICE,3,3,1,42,300,0.14,0.893333333,1.911733333,1.911733333,2161,Drinking Water
95,2017-03-05 0:00:00,Traditional Medicinals,1,3,0.333333333,1,100,0.01,0.16,0.214933333,0.214933333,2161,Drinking Water
96,2017-03-05 0:00:00,VOSS Artesian water,3,3,1,6,300,0.02,0.363333333,0.733933333,0.733933333,2161,Drinking Water
97,2017-03-05 0:00:00,Voss,1,3,0.333333333,1,100,0.01,0.02,0.026866667,0.026866667,2161,Drinking Water
98,2017-03-05 0:00:00,Zico Beverages,3,3,1,3,300,0.01,0.256666667,0.5159,0.5159,2161,Drinking Water
99,2017-03-05 0:00:00,bai,3,3,1,39,300,0.13,0.896666667,1.9099,1.9099,2161,Drinking Water
100,2017-03-05 0:00:00,evian,2,3,0.666666667,2,200,0.01,0.06,0.1006,0.1006,2161,Drinking Water
101,2017-03-05 0:00:00,purelife,3,3,1,3,300,0.01,0.143333333,0.2881,0.2881,2161,Drinking Water
102,2017-03-05 0:00:00,smartwater,3,3,1,9,300,0.03,0.976666667,1.982633333,1.982633333,2161,Drinking Water
103,2017-03-05 0:00:00,vitaminwater,3,3,1,15,300,0.05,0.856666667,1.756166667,1.756166667,2161,Drinking Water
104,2017-03-06 0:00:00,AQUAhydrate,1,4,0.25,1,100,0.01,0.01,0.0126,0.0126,2161,Drinking Water
105,2017-03-06 0:00:00,Acqua Panna,4,4,1,4,400,0.01,0.1325,0.266325,0.266325,2161,Drinking Water
106,2017-03-06 0:00:00,Aqua Panna,1,4,0.25,1,100,0.01,0.16,0.2016,0.2016,2161,Drinking Water
107,2017-03-06 0:00:00,Aquafina,4,4,1,4,400,0.01,0.6975,1.401975,1.401975,2161,Drinking Water
108,2017-03-06 0:00:00,Capri Sun,3,4,0.75,3,300,0.01,0.296666667,0.522133333,0.522133333,2161,Drinking Water
109,2017-03-06 0:00:00,Celsius,4,4,1,8,400,0.02,0.255,0.5151,0.5151,2161,Drinking Water
110,2017-03-06 0:00:00,Core Hydration,1,4,0.25,1,100,0.01,0.15,0.189,0.189,2161,Drinking Water
111,2017-03-06 0:00:00,Dasani,4,4,1,8,400,0.02,0.795,1.6059,1.6059,2161,Drinking Water
112,2017-03-06 0:00:00,Dasani DROPS,3,4,0.75,3,300,0.01,0.05,0.088,0.088,2161,Drinking Water
113,2017-03-06 0:00:00,Essentia,4,4,1,12,400,0.03,0.9575,1.943725,1.943725,2161,Drinking Water
114,2017-03-06 0:00:00,Fiji Water,4,4,1,19,400,0.0475,0.9775,2.00143125,2.00143125,2161,Drinking Water
115,2017-03-06 0:00:00,Hiball Energy,2,4,0.5,2,200,0.01,0.075,0.11325,0.11325,2161,Drinking Water
116,2017-03-06 0:00:00,Hint,4,4,1,12,400,0.03,0.78,1.5834,1.5834,2161,Drinking Water
117,2017-03-06 0:00:00,Icelandic Glacial,3,4,0.75,3,300,0.01,0.11,0.1936,0.1936,2161,Drinking Water
118,2017-03-06 0:00:00,LIFEWTR,4,4,1,6,400,0.015,0.2825,0.5692375,0.5692375,2161,Drinking Water
119,2017-03-06 0:00:00,La Croix Sparkling Water,1,4,0.25,1,100,0.01,0.3,0.378,0.378,2161,Drinking Water
120,2017-03-06 0:00:00,LaCroix,4,4,1,10,400,0.025,0.9975,2.0199375,2.0199375,2161,Drinking Water
121,2017-03-06 0:00:00,NO DATA,4,4,1,21,400,0.0525,0.94,1.92935,1.92935,2161,Drinking Water
122,2017-03-06 0:00:00,Nestle,4,4,1,4,400,0.01,0.195,0.39195,0.39195,2161,Drinking Water
123,2017-03-06 0:00:00,Nestle Pure Life,4,4,1,8,400,0.02,0.9875,1.99475,1.99475,2161,Drinking Water
124,2017-03-06 0:00:00,Nestle Pure Life Exotics Sparkling Water,3,4,0.75,3,300,0.01,0.146666667,0.258133333,0.258133333,2161,Drinking Water
125,2017-03-06 0:00:00,Nestle Pure Life Splash,4,4,1,10,400,0.025,0.5075,1.0276875,1.0276875,2161,Drinking Water
126,2017-03-06 0:00:00,Perrier,4,4,1,31,400,0.0775,0.925,1.9216875,1.9216875,2161,Drinking Water
127,2017-03-06 0:00:00,Poland Spring,4,4,1,11,400,0.0275,0.3325,0.67414375,0.67414375,2161,Drinking Water
128,2017-03-06 0:00:00,Powerade,4,4,1,10,400,0.025,0.4625,0.9365625,0.9365625,2161,Drinking Water
129,2017-03-06 0:00:00,Propel,4,4,1,26,400,0.065,0.63,1.30095,1.30095,2161,Drinking Water
130,2017-03-06 0:00:00,Quaker Gatorade,4,4,1,4,400,0.01,0.3375,0.678375,0.678375,2161,Drinking Water
131,2017-03-06 0:00:00,San Pellegrino,4,4,1,12,400,0.03,0.9025,1.832075,1.832075,2161,Drinking Water
132,2017-03-06 0:00:00,Sobe,4,4,1,4,400,0.01,0.26,0.5226,0.5226,2161,Drinking Water
133,2017-03-06 0:00:00,Sparkling ICE,4,4,1,55,400,0.1375,0.8775,1.87565625,1.87565625,2161,Drinking Water
134,2017-03-06 0:00:00,Traditional Medicinals,1,4,0.25,1,100,0.01,0.16,0.2016,0.2016,2161,Drinking Water
135,2017-03-06 0:00:00,VOSS Artesian water,4,4,1,8,400,0.02,0.3325,0.67165,0.67165,2161,Drinking Water
136,2017-03-06 0:00:00,Voss,1,4,0.25,1,100,0.01,0.02,0.0252,0.0252,2161,Drinking Water
137,2017-03-06 0:00:00,Zico Beverages,4,4,1,4,400,0.01,0.25,0.5025,0.5025,2161,Drinking Water
138,2017-03-06 0:00:00,bai,4,4,1,51,400,0.1275,0.9,1.91475,1.91475,2161,Drinking Water
139,2017-03-06 0:00:00,evian,2,4,0.5,2,200,0.01,0.06,0.0906,0.0906,2161,Drinking Water
140,2017-03-06 0:00:00,purelife,4,4,1,4,400,0.01,0.1525,0.306525,0.306525,2161,Drinking Water
141,2017-03-06 0:00:00,smartwater,4,4,1,12,400,0.03,0.9775,1.984325,1.984325,2161,Drinking Water
142,2017-03-06 0:00:00,vitaminwater,4,4,1,20,400,0.05,0.86,1.763,1.763,2161,Drinking Water
143,2017-03-07 0:00:00,AQUAhydrate,1,5,0.2,1,100,0.01,0.01,0.0121,0.0121,2161,Drinking Water
144,2017-03-07 0:00:00,Acqua Panna,5,5,1,5,500,0.01,0.124,0.24924,0.24924,2161,Drinking Water
145,2017-03-07 0:00:00,Aqua Panna,1,5,0.2,1,100,0.01,0.16,0.1936,0.1936,2161,Drinking Water
146,2017-03-07 0:00:00,Aquafina,5,5,1,5,500,0.01,0.7,1.407,1.407,2161,Drinking Water
147,2017-03-07 0:00:00,Capri Sun,4,5,0.8,4,400,0.01,0.2875,0.520375,0.520375,2161,Drinking Water
148,2017-03-07 0:00:00,Celsius,5,5,1,10,500,0.02,0.27,0.5454,0.5454,2161,Drinking Water
149,2017-03-07 0:00:00,Core Hydration,2,5,0.4,2,200,0.01,0.19,0.2679,0.2679,2161,Drinking Water
150,2017-03-07 0:00:00,Dasani,5,5,1,10,500,0.02,0.806,1.62812,1.62812,2161,Drinking Water
151,2017-03-07 0:00:00,Dasani DROPS,4,5,0.8,4,400,0.01,0.0475,0.085975,0.085975,2161,Drinking Water
152,2017-03-07 0:00:00,Essentia,5,5,1,15,500,0.03,0.958,1.94474,1.94474,2161,Drinking Water
153,2017-03-07 0:00:00,Fiji Water,5,5,1,24,500,0.048,0.978,2.002944,2.002944,2161,Drinking Water
154,2017-03-07 0:00:00,Hiball Energy,3,5,0.6,3,300,0.01,0.093333333,0.150266667,0.150266667,2161,Drinking Water
155,2017-03-07 0:00:00,Hint,5,5,1,15,500,0.03,0.77,1.5631,1.5631,2161,Drinking Water
156,2017-03-07 0:00:00,Icelandic Glacial,4,5,0.8,4,400,0.01,0.1075,0.194575,0.194575,2161,Drinking Water
157,2017-03-07 0:00:00,LIFEWTR,5,5,1,7,500,0.014,0.276,0.555864,0.555864,2161,Drinking Water
158,2017-03-07 0:00:00,La Croix Sparkling Water,2,5,0.4,2,200,0.01,0.185,0.26085,0.26085,2161,Drinking Water
159,2017-03-07 0:00:00,LaCroix,5,5,1,13,500,0.026,0.998,2.021948,2.021948,2161,Drinking Water
160,2017-03-07 0:00:00,NO DATA,5,5,1,26,500,0.052,0.94,1.92888,1.92888,2161,Drinking Water
161,2017-03-07 0:00:00,Nestle,5,5,1,5,500,0.01,0.2,0.402,0.402,2161,Drinking Water
162,2017-03-07 0:00:00,Nestle Pure Life,5,5,1,10,500,0.02,0.988,1.99576,1.99576,2161,Drinking Water
163,2017-03-07 0:00:00,Nestle Pure Life Exotics Sparkling Water,4,5,0.8,4,400,0.01,0.125,0.22625,0.22625,2161,Drinking Water
164,2017-03-07 0:00:00,Nestle Pure Life Splash,5,5,1,12,500,0.024,0.514,1.040336,1.040336,2161,Drinking Water
165,2017-03-07 0:00:00,Perrier,5,5,1,39,500,0.078,0.926,1.924228,1.924228,2161,Drinking Water
166,2017-03-07 0:00:00,Poland Spring,5,5,1,14,500,0.028,0.336,0.681408,0.681408,2161,Drinking Water
167,2017-03-07 0:00:00,Powerade,5,5,1,12,500,0.024,0.454,0.918896,0.918896,2161,Drinking Water
168,2017-03-07 0:00:00,Propel,5,5,1,32,500,0.064,0.608,1.254912,1.254912,2161,Drinking Water
169,2017-03-07 0:00:00,Quaker Gatorade,5,5,1,5,500,0.01,0.294,0.59094,0.59094,2161,Drinking Water
170,2017-03-07 0:00:00,San Pellegrino,5,5,1,15,500,0.03,0.9,1.827,1.827,2161,Drinking Water
171,2017-03-07 0:00:00,Sobe,5,5,1,5,500,0.01,0.23,0.4623,0.4623,2161,Drinking Water
172,2017-03-07 0:00:00,Sparkling ICE,5,5,1,68,500,0.136,0.874,1.866864,1.866864,2161,Drinking Water
173,2017-03-07 0:00:00,Traditional Medicinals,1,5,0.2,1,100,0.01,0.16,0.1936,0.1936,2161,Drinking Water
174,2017-03-07 0:00:00,VOSS Artesian water,5,5,1,9,500,0.018,0.34,0.68612,0.68612,2161,Drinking Water
175,2017-03-07 0:00:00,Voss,1,5,0.2,1,100,0.01,0.02,0.0242,0.0242,2161,Drinking Water
176,2017-03-07 0:00:00,Zico Beverages,5,5,1,5,500,0.01,0.272,0.54672,0.54672,2161,Drinking Water
177,2017-03-07 0:00:00,bai,5,5,1,65,500,0.13,0.902,1.92126,1.92126,2161,Drinking Water
178,2017-03-07 0:00:00,evian,2,5,0.4,2,200,0.01,0.06,0.0846,0.0846,2161,Drinking Water
179,2017-03-07 0:00:00,purelife,5,5,1,5,500,0.01,0.158,0.31758,0.31758,2161,Drinking Water
180,2017-03-07 0:00:00,smartwater,5,5,1,15,500,0.03,0.976,1.98128,1.98128,2161,Drinking Water
181,2017-03-07 0:00:00,vitaminwater,5,5,1,25,500,0.05,0.862,1.7671,1.7671,2161,Drinking Water
182,2017-03-08 0:00:00,AQUAhydrate,1,6,0.166666667,1,100,0.01,0.01,0.011766667,0.011766667,2161,Drinking Water
183,2017-03-08 0:00:00,Acqua Panna,6,6,1,6,600,0.01,0.136666667,0.2747,0.2747,2161,Drinking Water
184,2017-03-08 0:00:00,Aqua Panna,1,6,0.166666667,1,100,0.01,0.16,0.188266667,0.188266667,2161,Drinking Water
185,2017-03-08 0:00:00,Aquafina,6,6,1,6,600,0.01,0.705,1.41705,1.41705,2161,Drinking Water
186,2017-03-08 0:00:00,Capri Sun,5,6,0.833333333,5,500,0.01,0.25,0.460833333,0.460833333,2161,Drinking Water
187,2017-03-08 0:00:00,Celsius,6,6,1,12,600,0.02,0.296666667,0.599266667,0.599266667,2161,Drinking Water
188,2017-03-08 0:00:00,Core Hydration,3,6,0.5,3,300,0.01,0.183333333,0.276833333,0.276833333,2161,Drinking Water
189,2017-03-08 0:00:00,Dasani,6,6,1,12,600,0.02,0.806666667,1.629466667,1.629466667,2161,Drinking Water
190,2017-03-08 0:00:00,Dasani DROPS,4,6,0.666666667,4,400,0.01,0.0475,0.079641667,0.079641667,2161,Drinking Water
191,2017-03-08 0:00:00,Essentia,6,6,1,18,600,0.03,0.956666667,1.942033333,1.942033333,2161,Drinking Water
192,2017-03-08 0:00:00,Fiji Water,6,6,1,29,600,0.048333333,0.978333333,2.003952778,2.003952778,2161,Drinking Water
193,2017-03-08 0:00:00,Hiball Energy,3,6,0.5,3,300,0.01,0.093333333,0.140933333,0.140933333,2161,Drinking Water
194,2017-03-08 0:00:00,Hint,6,6,1,18,600,0.03,0.751666667,1.525883333,1.525883333,2161,Drinking Water
195,2017-03-08 0:00:00,Icelandic Glacial,4,6,0.666666667,4,400,0.01,0.1075,0.180241667,0.180241667,2161,Drinking Water
196,2017-03-08 0:00:00,LIFEWTR,6,6,1,8,600,0.013333333,0.268333333,0.540244444,0.540244444,2161,Drinking Water
197,2017-03-08 0:00:00,La Croix Sparkling Water,2,6,0.333333333,2,200,0.01,0.185,0.248516667,0.248516667,2161,Drinking Water
198,2017-03-08 0:00:00,LaCroix,6,6,1,16,600,0.026666667,0.998333333,2.023288889,2.023288889,2161,Drinking Water
199,2017-03-08 0:00:00,NO DATA,6,6,1,31,600,0.051666667,0.938333333,1.925147222,1.925147222,2161,Drinking Water
200,2017-03-08 0:00:00,Nestle,6,6,1,6,600,0.01,0.206666667,0.4154,0.4154,2161,Drinking Water
201,2017-03-08 0:00:00,Nestle Pure Life,6,6,1,12,600,0.02,0.988333333,1.996433333,1.996433333,2161,Drinking Water
202,2017-03-08 0:00:00,Nestle Pure Life Exotics Sparkling Water,5,6,0.833333333,5,500,0.01,0.138,0.25438,0.25438,2161,Drinking Water
203,2017-03-08 0:00:00,Nestle Pure Life Splash,6,6,1,14,600,0.023333333,0.521666667,1.055505556,1.055505556,2161,Drinking Water
204,2017-03-08 0:00:00,Nestle Splash,1,6,0.166666667,1,100,0.01,0.12,0.1412,0.1412,2161,Drinking Water
205,2017-03-08 0:00:00,Perrier,6,6,1,46,600,0.076666667,0.925,1.920916667,1.920916667,2161,Drinking Water
206,2017-03-08 0:00:00,Poland Spring,6,6,1,17,600,0.028333333,0.335,0.679491667,0.679491667,2161,Drinking Water
207,2017-03-08 0:00:00,Powerade,6,6,1,14,600,0.023333333,0.453333333,0.917244444,0.917244444,2161,Drinking Water
208,2017-03-08 0:00:00,Propel,6,6,1,40,600,0.066666667,0.65,1.343333333,1.343333333,2161,Drinking Water
209,2017-03-08 0:00:00,Quaker Gatorade,6,6,1,6,600,0.01,0.281666667,0.56615,0.56615,2161,Drinking Water
210,2017-03-08 0:00:00,San Pellegrino,6,6,1,18,600,0.03,0.896666667,1.820233333,1.820233333,2161,Drinking Water
211,2017-03-08 0:00:00,Sobe,6,6,1,6,600,0.01,0.218333333,0.43885,0.43885,2161,Drinking Water
212,2017-03-08 0:00:00,Sparkling ICE,6,6,1,82,600,0.136666667,0.865,1.848216667,1.848216667,2161,Drinking Water
213,2017-03-08 0:00:00,Traditional Medicinals,1,6,0.166666667,1,100,0.01,0.16,0.188266667,0.188266667,2161,Drinking Water
214,2017-03-08 0:00:00,VOSS Artesian water,6,6,1,11,600,0.018333333,0.343333333,0.692961111,0.692961111,2161,Drinking Water
215,2017-03-08 0:00:00,Voss,1,6,0.166666667,1,100,0.01,0.02,0.023533333,0.023533333,2161,Drinking Water
216,2017-03-08 0:00:00,Zico Beverages,6,6,1,6,600,0.01,0.278333333,0.55945,0.55945,2161,Drinking Water
217,2017-03-08 0:00:00,bai,6,6,1,77,600,0.128333333,0.901666667,1.919047222,1.919047222,2161,Drinking Water
218,2017-03-08 0:00:00,evian,3,6,0.5,3,300,0.01,0.086666667,0.130866667,0.130866667,2161,Drinking Water
219,2017-03-08 0:00:00,purelife,6,6,1,6,600,0.01,0.146666667,0.2948,0.2948,2161,Drinking Water
220,2017-03-08 0:00:00,smartwater,6,6,1,18,600,0.03,0.975,1.97925,1.97925,2161,Drinking Water
221,2017-03-08 0:00:00,trimino,1,6,0.166666667,1,100,0.01,0.01,0.011766667,0.011766667,2161,Drinking Water
222,2017-03-08 0:00:00,vitaminwater,6,6,1,30,600,0.05,0.86,1.763,1.763,2161,Drinking Water
