,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,score_30,url_id,category
120,2017-03-05 0:00:00,V8,3,3,1,39,300,0.13,0.793333333,1.6898,1.6898,2156,Juices
121,2017-03-05 0:00:00,Vita Coco,2,3,0.666666667,2,200,0.01,0.135,0.22635,0.22635,2156,Juices
122,2017-03-05 0:00:00,Zint,3,3,1,3,300,0.01,0.48,0.9648,0.9648,2156,Juices
123,2017-03-05 0:00:00,bai,3,3,1,8,300,0.026666667,0.953333333,1.932088889,1.932088889,2156,Juices
124,2017-03-06 0:00:00,ALO,4,4,1,12,400,0.03,0.81,1.6443,1.6443,2156,Juices
125,2017-03-06 0:00:00,Apple & Eve,4,4,1,9,400,0.0225,0.925,1.8708125,1.8708125,2156,Juices
126,2017-03-06 0:00:00,Arctic Zero,1,4,0.25,1,100,0.01,0.38,0.4788,0.4788,2156,Juices
127,2017-03-06 0:00:00,Capri Sun,4,4,1,21,400,0.0525,0.705,1.4470125,1.4470125,2156,Juices
128,2017-03-06 0:00:00,Cheribundi,4,4,1,8,400,0.02,0.615,1.2423,1.2423,2156,Juices
129,2017-03-06 0:00:00,Country Spoon,4,4,1,4,400,0.01,0.14,0.2814,0.2814,2156,Juices
130,2017-03-06 0:00:00,Dole,1,4,0.25,1,100,0.01,0.01,0.0126,0.0126,2156,Juices
131,2017-03-06 0:00:00,Dynamic Health,4,4,1,11,400,0.0275,0.875,1.7740625,1.7740625,2156,Juices
132,2017-03-06 0:00:00,Earth's Best,4,4,1,4,400,0.01,0.7225,1.452225,1.452225,2156,Juices
133,2017-03-06 0:00:00,Gerber,1,4,0.25,1,100,0.01,0.12,0.1512,0.1512,2156,Juices
134,2017-03-06 0:00:00,Green Mountain Coffee,4,4,1,4,400,0.01,0.42,0.8442,0.8442,2156,Juices
135,2017-03-06 0:00:00,Grove Square Hot Cider,4,4,1,6,400,0.015,0.6125,1.2341875,1.2341875,2156,Juices
136,2017-03-06 0:00:00,Hi-C,3,4,0.75,3,300,0.01,0.43,0.7568,0.7568,2156,Juices
137,2017-03-06 0:00:00,Honest Kids,4,4,1,15,400,0.0375,0.68,1.3855,1.3855,2156,Juices
138,2017-03-06 0:00:00,Izze,4,4,1,20,400,0.05,0.98,2.009,2.009,2156,Juices
139,2017-03-06 0:00:00,Izze Soda,4,4,1,17,400,0.0425,0.995,2.0322875,2.0322875,2156,Juices
140,2017-03-06 0:00:00,JUICE FROM THE RAW,4,4,1,4,400,0.01,0.375,0.75375,0.75375,2156,Juices
141,2017-03-06 0:00:00,Jarrow,3,4,0.75,3,300,0.01,0.18,0.3168,0.3168,2156,Juices
142,2017-03-06 0:00:00,Kool-Aid,3,4,0.75,3,300,0.01,0.053333333,0.093866667,0.093866667,2156,Juices
143,2017-03-06 0:00:00,Lakewood,4,4,1,4,400,0.01,0.2425,0.487425,0.487425,2156,Juices
144,2017-03-06 0:00:00,Langer's,4,4,1,4,400,0.01,0.265,0.53265,0.53265,2156,Juices
145,2017-03-06 0:00:00,Made Good,3,4,0.75,3,300,0.01,0.163333333,0.287466667,0.287466667,2156,Juices
146,2017-03-06 0:00:00,Mott's,4,4,1,5,400,0.0125,0.955,1.9219375,1.9219375,2156,Juices
147,2017-03-06 0:00:00,NO DATA,4,4,1,26,400,0.065,0.8,1.652,1.652,2156,Juices
148,2017-03-06 0:00:00,Navitas Organics,3,4,0.75,3,300,0.01,0.38,0.6688,0.6688,2156,Juices
149,2017-03-06 0:00:00,Nellie & Joe,1,4,0.25,1,100,0.01,0.08,0.1008,0.1008,2156,Juices
150,2017-03-06 0:00:00,Ocean Spray,4,4,1,22,400,0.055,0.5425,1.1148375,1.1148375,2156,Juices
151,2017-03-06 0:00:00,Omura,2,4,0.5,2,200,0.01,0.165,0.24915,0.24915,2156,Juices
152,2017-03-06 0:00:00,Orgain,4,4,1,4,400,0.01,0.6025,1.211025,1.211025,2156,Juices
153,2017-03-06 0:00:00,POM Wonderful,4,4,1,4,400,0.01,0.34,0.6834,0.6834,2156,Juices
154,2017-03-06 0:00:00,PRECISION FOODS INC,4,4,1,4,400,0.01,0.2825,0.567825,0.567825,2156,Juices
155,2017-03-06 0:00:00,Pickle Juice,4,4,1,4,400,0.01,0.3925,0.788925,0.788925,2156,Juices
156,2017-03-06 0:00:00,Q Drinks,3,4,0.75,5,300,0.016666667,0.173333333,0.306222222,0.306222222,2156,Juices
157,2017-03-06 0:00:00,ReaLemon,4,4,1,8,400,0.02,0.9475,1.91395,1.91395,2156,Juices
158,2017-03-06 0:00:00,Realime,2,4,0.5,2,200,0.01,0.77,1.1627,1.1627,2156,Juices
159,2017-03-06 0:00:00,SUPER DETOX ME,4,4,1,4,400,0.01,0.2375,0.477375,0.477375,2156,Juices
160,2017-03-06 0:00:00,San Pellegrino,4,4,1,43,400,0.1075,0.985,2.0758875,2.0758875,2156,Juices
161,2017-03-06 0:00:00,The Switch,4,4,1,4,400,0.01,0.5375,1.080375,1.080375,2156,Juices
162,2017-03-06 0:00:00,Tropicana,4,4,1,19,400,0.0475,0.9525,1.95024375,1.95024375,2156,Juices
163,2017-03-06 0:00:00,True Citrus,4,4,1,12,400,0.03,0.7475,1.517425,1.517425,2156,Juices
164,2017-03-06 0:00:00,V8,4,4,1,51,400,0.1275,0.795,1.6913625,1.6913625,2156,Juices
165,2017-03-06 0:00:00,Vita Coco,3,4,0.75,3,300,0.01,0.13,0.2288,0.2288,2156,Juices
166,2017-03-06 0:00:00,Zint,4,4,1,4,400,0.01,0.445,0.89445,0.89445,2156,Juices
167,2017-03-06 0:00:00,bai,4,4,1,12,400,0.03,0.9475,1.923425,1.923425,2156,Juices
168,2017-03-07 0:00:00,ALO,5,5,1,15,500,0.03,0.808,1.64024,1.64024,2156,Juices
169,2017-03-07 0:00:00,Apple & Eve,5,5,1,11,500,0.022,0.928,1.876416,1.876416,2156,Juices
170,2017-03-07 0:00:00,Arctic Zero,1,5,0.2,1,100,0.01,0.38,0.4598,0.4598,2156,Juices
171,2017-03-07 0:00:00,Capri Sun,5,5,1,26,500,0.052,0.718,1.473336,1.473336,2156,Juices
172,2017-03-07 0:00:00,Cheribundi,5,5,1,10,500,0.02,0.628,1.26856,1.26856,2156,Juices
173,2017-03-07 0:00:00,Country Spoon,5,5,1,5,500,0.01,0.13,0.2613,0.2613,2156,Juices
174,2017-03-07 0:00:00,Dole,1,5,0.2,1,100,0.01,0.01,0.0121,0.0121,2156,Juices
175,2017-03-07 0:00:00,Dynamic Health,5,5,1,14,500,0.028,0.88,1.78464,1.78464,2156,Juices
176,2017-03-07 0:00:00,Earth's Best,5,5,1,5,500,0.01,0.72,1.4472,1.4472,2156,Juices
177,2017-03-07 0:00:00,Gerber,1,5,0.2,1,100,0.01,0.12,0.1452,0.1452,2156,Juices
178,2017-03-07 0:00:00,Green Mountain Coffee,5,5,1,5,500,0.01,0.42,0.8442,0.8442,2156,Juices
179,2017-03-07 0:00:00,Grove Square Hot Cider,5,5,1,7,500,0.014,0.596,1.200344,1.200344,2156,Juices
180,2017-03-07 0:00:00,Hi-C,3,5,0.6,3,300,0.01,0.43,0.6923,0.6923,2156,Juices
181,2017-03-07 0:00:00,Honest Kids,5,5,1,18,500,0.036,0.674,1.372264,1.372264,2156,Juices
182,2017-03-07 0:00:00,Izze,5,5,1,25,500,0.05,0.982,2.0131,2.0131,2156,Juices
183,2017-03-07 0:00:00,Izze Soda,5,5,1,21,500,0.042,0.996,2.033832,2.033832,2156,Juices
184,2017-03-07 0:00:00,JUICE FROM THE RAW,5,5,1,5,500,0.01,0.386,0.77586,0.77586,2156,Juices
185,2017-03-07 0:00:00,Jarrow,3,5,0.6,3,300,0.01,0.18,0.2898,0.2898,2156,Juices
186,2017-03-07 0:00:00,Kool-Aid,3,5,0.6,3,300,0.01,0.053333333,0.085866667,0.085866667,2156,Juices
187,2017-03-07 0:00:00,Lakewood,5,5,1,5,500,0.01,0.26,0.5226,0.5226,2156,Juices
188,2017-03-07 0:00:00,Langer's,5,5,1,6,500,0.012,0.26,0.52312,0.52312,2156,Juices
189,2017-03-07 0:00:00,Made Good,4,5,0.8,4,400,0.01,0.215,0.38915,0.38915,2156,Juices
190,2017-03-07 0:00:00,Mott's,5,5,1,6,500,0.012,0.958,1.927496,1.927496,2156,Juices
191,2017-03-07 0:00:00,NO DATA,5,5,1,34,500,0.068,0.81,1.67508,1.67508,2156,Juices
192,2017-03-07 0:00:00,Navitas Organics,4,5,0.8,4,400,0.01,0.4125,0.746625,0.746625,2156,Juices
193,2017-03-07 0:00:00,Nellie & Joe,1,5,0.2,1,100,0.01,0.08,0.0968,0.0968,2156,Juices
194,2017-03-07 0:00:00,Noka,1,5,0.2,1,100,0.01,0.18,0.2178,0.2178,2156,Juices
195,2017-03-07 0:00:00,Ocean Spray,5,5,1,28,500,0.056,0.526,1.081456,1.081456,2156,Juices
196,2017-03-07 0:00:00,Omura,3,5,0.6,3,300,0.01,0.223333333,0.359566667,0.359566667,2156,Juices
197,2017-03-07 0:00:00,Orgain,5,5,1,5,500,0.01,0.606,1.21806,1.21806,2156,Juices
198,2017-03-07 0:00:00,POM Wonderful,5,5,1,5,500,0.01,0.35,0.7035,0.7035,2156,Juices
199,2017-03-07 0:00:00,PRECISION FOODS INC,5,5,1,5,500,0.01,0.282,0.56682,0.56682,2156,Juices
200,2017-03-07 0:00:00,Pickle Juice,5,5,1,5,500,0.01,0.414,0.83214,0.83214,2156,Juices
201,2017-03-07 0:00:00,Q Drinks,4,5,0.8,6,400,0.015,0.1625,0.2949375,0.2949375,2156,Juices
202,2017-03-07 0:00:00,ReaLemon,5,5,1,10,500,0.02,0.95,1.919,1.919,2156,Juices
203,2017-03-07 0:00:00,Realime,2,5,0.4,2,200,0.01,0.77,1.0857,1.0857,2156,Juices
204,2017-03-07 0:00:00,SUPER DETOX ME,5,5,1,5,500,0.01,0.244,0.49044,0.49044,2156,Juices
205,2017-03-07 0:00:00,San Pellegrino,5,5,1,55,500,0.11,0.984,2.07624,2.07624,2156,Juices
206,2017-03-07 0:00:00,The Switch,5,5,1,5,500,0.01,0.518,1.04118,1.04118,2156,Juices
207,2017-03-07 0:00:00,Tropicana,5,5,1,24,500,0.048,0.934,1.912832,1.912832,2156,Juices
208,2017-03-07 0:00:00,True Citrus,5,5,1,15,500,0.03,0.746,1.51438,1.51438,2156,Juices
209,2017-03-07 0:00:00,V8,5,5,1,63,500,0.126,0.804,1.709304,1.709304,2156,Juices
210,2017-03-07 0:00:00,Vita Coco,4,5,0.8,4,400,0.01,0.1075,0.194575,0.194575,2156,Juices
211,2017-03-07 0:00:00,Zint,5,5,1,5,500,0.01,0.446,0.89646,0.89646,2156,Juices
212,2017-03-07 0:00:00,bai,5,5,1,15,500,0.03,0.944,1.91632,1.91632,2156,Juices
213,2017-03-08 0:00:00,ALO,6,6,1,18,600,0.03,0.81,1.6443,1.6443,2156,Juices
214,2017-03-08 0:00:00,Apple & Eve,6,6,1,13,600,0.021666667,0.93,1.88015,1.88015,2156,Juices
215,2017-03-08 0:00:00,Arctic Zero,1,6,0.166666667,1,100,0.01,0.38,0.447133333,0.447133333,2156,Juices
216,2017-03-08 0:00:00,Capri Sun,6,6,1,31,600,0.051666667,0.713333333,1.463522222,1.463522222,2156,Juices
217,2017-03-08 0:00:00,Cheribundi,6,6,1,12,600,0.02,0.621666667,1.255766667,1.255766667,2156,Juices
218,2017-03-08 0:00:00,Country Spoon,6,6,1,6,600,0.01,0.185,0.37185,0.37185,2156,Juices
219,2017-03-08 0:00:00,Dole,1,6,0.166666667,1,100,0.01,0.01,0.011766667,0.011766667,2156,Juices
220,2017-03-08 0:00:00,Dynamic Health,6,6,1,16,600,0.026666667,0.885,1.7936,1.7936,2156,Juices
221,2017-03-08 0:00:00,Earth's Best,6,6,1,6,600,0.01,0.716666667,1.4405,1.4405,2156,Juices
222,2017-03-08 0:00:00,Gerber,1,6,0.166666667,1,100,0.01,0.12,0.1412,0.1412,2156,Juices
223,2017-03-08 0:00:00,Green Mountain Coffee,6,6,1,6,600,0.01,0.435,0.87435,0.87435,2156,Juices
224,2017-03-08 0:00:00,Grove Square Hot Cider,6,6,1,8,600,0.013333333,0.596666667,1.201288889,1.201288889,2156,Juices
225,2017-03-08 0:00:00,Hi-C,3,6,0.5,3,300,0.01,0.43,0.6493,0.6493,2156,Juices
226,2017-03-08 0:00:00,Honest Kids,6,6,1,21,600,0.035,0.67,1.36345,1.36345,2156,Juices
227,2017-03-08 0:00:00,Izze,6,6,1,30,600,0.05,0.981666667,2.012416667,2.012416667,2156,Juices
228,2017-03-08 0:00:00,Izze Soda,6,6,1,25,600,0.041666667,0.996666667,2.034861111,2.034861111,2156,Juices
229,2017-03-08 0:00:00,JUICE FROM THE RAW,6,6,1,6,600,0.01,0.358333333,0.72025,0.72025,2156,Juices
230,2017-03-08 0:00:00,Jarrow,3,6,0.5,3,300,0.01,0.18,0.2718,0.2718,2156,Juices
231,2017-03-08 0:00:00,Kool-Aid,3,6,0.5,3,300,0.01,0.053333333,0.080533333,0.080533333,2156,Juices
232,2017-03-08 0:00:00,Lakewood,6,6,1,6,600,0.01,0.235,0.47235,0.47235,2156,Juices
233,2017-03-08 0:00:00,Langer's,6,6,1,7,600,0.011666667,0.26,0.523033333,0.523033333,2156,Juices
234,2017-03-08 0:00:00,Made Good,5,6,0.833333333,5,500,0.01,0.244,0.449773333,0.449773333,2156,Juices
235,2017-03-08 0:00:00,Mott's,6,6,1,7,600,0.011666667,0.958333333,1.927847222,1.927847222,2156,Juices
236,2017-03-08 0:00:00,NO DATA,6,6,1,42,600,0.07,0.82,1.6974,1.6974,2156,Juices
237,2017-03-08 0:00:00,Navitas Organics,5,6,0.833333333,5,500,0.01,0.444,0.81844,0.81844,2156,Juices
