,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,url_id,category
171,2017-03-10 0:00:00,Happy Tot,6,7,0.857142857,6,600,0.01,0.128333333,0.239616667,1973,Baby Foods
172,2017-03-10 0:00:00,Hot Kid,,,,,,,,,1973,Baby Foods
173,2017-03-10 0:00:00,MommyYummy,1,7,0.142857143,1,100,0.01,0.34,0.391971429,1973,Baby Foods
174,2017-03-10 0:00:00,NO DATA,7,7,1,14,700,0.02,0.308571429,0.623314286,1973,Baby Foods
175,2017-03-10 0:00:00,Nido,7,7,1,7,700,0.01,0.384285714,0.772414286,1973,Baby Foods
176,2017-03-10 0:00:00,Nuby,1,7,0.142857143,1,100,0.01,0.04,0.046114286,1973,Baby Foods
177,2017-03-10 0:00:00,Nutramigen,7,7,1,11,700,0.015714286,0.682857143,1.376444898,1973,Baby Foods
178,2017-03-10 0:00:00,Pedialyte,4,7,0.571428571,4,400,0.01,0.165,0.260935714,1973,Baby Foods
179,2017-03-10 0:00:00,Pediasure,7,7,1,14,700,0.02,0.588571429,1.188914286,1973,Baby Foods
180,2017-03-10 0:00:00,Peter Rabbit Organics,7,7,1,21,700,0.03,0.415714286,0.8439,1973,Baby Foods
181,2017-03-10 0:00:00,Plum Organics,7,7,1,97,700,0.138571429,0.997142857,2.132461224,1973,Baby Foods
182,2017-03-10 0:00:00,Pumpkin Tree,7,7,1,12,700,0.017142857,0.715714286,1.443697959,1973,Baby Foods
183,2017-03-10 0:00:00,Similac,7,7,1,106,700,0.151428571,0.93,2.000828571,1973,Baby Foods
184,2017-03-10 0:00:00,Sprout,4,7,0.571428571,7,400,0.0175,0.17,0.270117857,1973,Baby Foods
185,2017-03-10 0:00:00,Traditional Medicinals,2,7,0.285714286,2,200,0.01,0.485,0.628421429,1973,Baby Foods
186,2017-03-11 0:00:00,Baby's Only,7,7,1,13,700,0.018571429,0.844285714,1.70425102,1973,Baby Foods
187,2017-03-11 0:00:00,Baby's Only Organic,4,7,0.571428571,4,400,0.01,0.805,1.27305,1973,Baby Foods
188,2017-03-11 0:00:00,Earth's Best,7,7,1,125,700,0.178571429,0.99,2.156785714,1973,Baby Foods
189,2017-03-11 0:00:00,EleCare,5,7,0.714285714,5,500,0.01,0.21,0.3621,1973,Baby Foods
190,2017-03-11 0:00:00,Enfagrow,7,7,1,19,700,0.027142857,0.95,1.925785714,1973,Baby Foods
191,2017-03-11 0:00:00,Enfamil,7,7,1,92,700,0.131428571,0.951428571,2.027902041,1973,Baby Foods
192,2017-03-11 0:00:00,Gerber,4,7,0.571428571,4,400,0.01,0.0425,0.067210714,1973,Baby Foods
193,2017-03-11 0:00:00,Gerber Good Start Infant Formula,7,7,1,28,700,0.04,0.562857143,1.148228571,1973,Baby Foods
194,2017-03-11 0:00:00,Gerber Graduates,7,7,1,24,700,0.034285714,0.778571429,1.583836735,1973,Baby Foods
195,2017-03-11 0:00:00,Gerber Purees,7,7,1,10,700,0.014285714,0.57,1.148142857,1973,Baby Foods
196,2017-03-11 0:00:00,HAPPY BABY,7,7,1,69,700,0.098571429,0.872857143,1.831753061,1973,Baby Foods
197,2017-03-11 0:00:00,Happy Baby,7,7,1,7,700,0.01,0.942857143,1.895142857,1973,Baby Foods
198,2017-03-11 0:00:00,Happy Tot,6,7,0.857142857,6,600,0.01,0.128333333,0.239616667,1973,Baby Foods
199,2017-03-11 0:00:00,Hot Kid,,,,,,,,,1973,Baby Foods
200,2017-03-11 0:00:00,MommyYummy,1,7,0.142857143,1,100,0.01,0.34,0.391971429,1973,Baby Foods
201,2017-03-11 0:00:00,NO DATA,7,7,1,14,700,0.02,0.305714286,0.617542857,1973,Baby Foods
202,2017-03-11 0:00:00,Nido,7,7,1,7,700,0.01,0.371428571,0.746571429,1973,Baby Foods
203,2017-03-11 0:00:00,Nuby,1,7,0.142857143,1,100,0.01,0.04,0.046114286,1973,Baby Foods
204,2017-03-11 0:00:00,Nutramigen,7,7,1,10,700,0.014285714,0.692857143,1.395612245,1973,Baby Foods
205,2017-03-11 0:00:00,Pedialyte,4,7,0.571428571,4,400,0.01,0.165,0.260935714,1973,Baby Foods
206,2017-03-11 0:00:00,Pediasure,7,7,1,14,700,0.02,0.582857143,1.177371429,1973,Baby Foods
207,2017-03-11 0:00:00,Peter Rabbit Organics,7,7,1,21,700,0.03,0.407142857,0.8265,1973,Baby Foods
208,2017-03-11 0:00:00,Plum Organics,7,7,1,97,700,0.138571429,1,2.138571429,1973,Baby Foods
209,2017-03-11 0:00:00,Pumpkin Tree,7,7,1,11,700,0.015714286,0.721428571,1.454193878,1973,Baby Foods
210,2017-03-11 0:00:00,Similac,7,7,1,106,700,0.151428571,0.935714286,2.013122449,1973,Baby Foods
211,2017-03-11 0:00:00,Sprout,3,7,0.428571429,5,300,0.016666667,0.15,0.216785714,1973,Baby Foods
212,2017-03-11 0:00:00,Traditional Medicinals,3,7,0.428571429,3,300,0.01,0.483333333,0.695309524,1973,Baby Foods
213,2017-03-12 0:00:00,Baby's Only,7,7,1,14,700,0.02,0.874285714,1.766057143,1973,Baby Foods
214,2017-03-12 0:00:00,Baby's Only Organic,5,7,0.714285714,5,500,0.01,0.732,1.262177143,1973,Baby Foods
215,2017-03-12 0:00:00,Earth's Best,7,7,1,126,700,0.18,0.99,2.1582,1973,Baby Foods
216,2017-03-12 0:00:00,EleCare,6,7,0.857142857,6,600,0.01,0.2,0.373428571,1973,Baby Foods
217,2017-03-12 0:00:00,Enfagrow,7,7,1,19,700,0.027142857,0.944285714,1.914202041,1973,Baby Foods
218,2017-03-12 0:00:00,Enfamil,7,7,1,93,700,0.132857143,0.955714286,2.038402041,1973,Baby Foods
219,2017-03-12 0:00:00,Gerber,3,7,0.428571429,3,300,0.01,0.026666667,0.038361905,1973,Baby Foods
220,2017-03-12 0:00:00,Gerber Good Start Infant Formula,7,7,1,28,700,0.04,0.574285714,1.171542857,1973,Baby Foods
221,2017-03-12 0:00:00,Gerber Graduates,7,7,1,26,700,0.037142857,0.741428571,1.510395918,1973,Baby Foods
222,2017-03-12 0:00:00,Gerber Purees,7,7,1,9,700,0.012857143,0.548571429,1.104195918,1973,Baby Foods
223,2017-03-12 0:00:00,HAPPY BABY,7,7,1,68,700,0.097142857,0.872857143,1.830506122,1973,Baby Foods
224,2017-03-12 0:00:00,Happy Baby,7,7,1,7,700,0.01,0.942857143,1.895142857,1973,Baby Foods
225,2017-03-12 0:00:00,Happy Tot,5,7,0.714285714,5,500,0.01,0.146,0.251745714,1973,Baby Foods
226,2017-03-12 0:00:00,Hot Kid,,,,,,,,,1973,Baby Foods
227,2017-03-12 0:00:00,MommyYummy,1,7,0.142857143,1,100,0.01,0.34,0.391971429,1973,Baby Foods
228,2017-03-12 0:00:00,NO DATA,7,7,1,14,700,0.02,0.284285714,0.574257143,1973,Baby Foods
229,2017-03-12 0:00:00,Nido,7,7,1,7,700,0.01,0.39,0.7839,1973,Baby Foods
230,2017-03-12 0:00:00,Nuby,1,7,0.142857143,1,100,0.01,0.04,0.046114286,1973,Baby Foods
231,2017-03-12 0:00:00,Nutramigen,7,7,1,10,700,0.014285714,0.684285714,1.378346939,1973,Baby Foods
232,2017-03-12 0:00:00,Pedialyte,4,7,0.571428571,4,400,0.01,0.165,0.260935714,1973,Baby Foods
233,2017-03-12 0:00:00,Pediasure,7,7,1,14,700,0.02,0.574285714,1.160057143,1973,Baby Foods
234,2017-03-12 0:00:00,Peter Rabbit Organics,7,7,1,21,700,0.03,0.412857143,0.8381,1973,Baby Foods
