,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
27,2017-03-03 0:00:00,bai,1,1,1,14,100,0.14,0.92,1,1,1,14,100,0.14,0.92,1,1,1,14,100,0.14,0.92,1,1,1,14,100,0.14,0.92,1,1,1,14,100,0.14,0.92,1,1,1,14,100,0.14,0.92,1.9688,1.9688,1.9688,1.9688,1.9688,1.9688,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
28,2017-03-03 0:00:00,evian,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,0.1608,0.1608,0.1608,0.1608,0.1608,0.1608,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
29,2017-03-03 0:00:00,purelife,1,1,1,1,100,0.01,0.14,1,1,1,1,100,0.01,0.14,1,1,1,1,100,0.01,0.14,1,1,1,1,100,0.01,0.14,1,1,1,1,100,0.01,0.14,1,1,1,1,100,0.01,0.14,0.2814,0.2814,0.2814,0.2814,0.2814,0.2814,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
30,2017-03-03 0:00:00,smartwater,1,1,1,3,100,0.03,0.97,1,1,1,3,100,0.03,0.97,1,1,1,3,100,0.03,0.97,1,1,1,3,100,0.03,0.97,1,1,1,3,100,0.03,0.97,1,1,1,3,100,0.03,0.97,1.9691,1.9691,1.9691,1.9691,1.9691,1.9691,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
31,2017-03-03 0:00:00,vitaminwater,1,1,1,5,100,0.05,0.85,1,1,1,5,100,0.05,0.85,1,1,1,5,100,0.05,0.85,1,1,1,5,100,0.05,0.85,1,1,1,5,100,0.05,0.85,1,1,1,5,100,0.05,0.85,1.7425,1.7425,1.7425,1.7425,1.7425,1.7425,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
32,2017-03-04 0:00:00,AQUAhydrate,1,2,0.5,1,100,0.01,0.01,1,2,0.5,1,100,0.01,0.01,1,2,0.5,1,100,0.01,0.01,1,2,0.5,1,100,0.01,0.01,1,2,0.5,1,100,0.01,0.01,,,,,,,,,0.0151,0.0151,0.0151,0.0151,0.0151,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
33,2017-03-04 0:00:00,Acqua Panna,2,2,1,2,200,0.01,0.15,2,2,1,2,200,0.01,0.15,2,2,1,2,200,0.01,0.15,2,2,1,2,200,0.01,0.15,2,2,1,2,200,0.01,0.15,1,1,1,1,100,0.01,0.25,0.5025,0.3015,0.3015,0.3015,0.3015,0.3015,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
34,2017-03-04 0:00:00,Aquafina,2,2,1,2,200,0.01,0.67,2,2,1,2,200,0.01,0.67,2,2,1,2,200,0.01,0.67,2,2,1,2,200,0.01,0.67,2,2,1,2,200,0.01,0.67,1,1,1,1,100,0.01,0.7,1.407,1.3467,1.3467,1.3467,1.3467,1.3467,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
35,2017-03-04 0:00:00,Capri Sun,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,0.3015,0.2265,0.2265,0.2265,0.2265,0.2265,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
36,2017-03-04 0:00:00,Celsius,2,2,1,4,200,0.02,0.3,2,2,1,4,200,0.02,0.3,2,2,1,4,200,0.02,0.3,2,2,1,4,200,0.02,0.3,2,2,1,4,200,0.02,0.3,1,1,1,2,100,0.02,0.33,0.6666,0.606,0.606,0.606,0.606,0.606,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
