,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
14,2017-03-03 0:00:00,Folgers,1,1,1,2,100,0.02,0.91,1,1,1,2,100,0.02,0.91,1,1,1,2,100,0.02,0.91,1,1,1,2,100,0.02,0.91,1,1,1,2,100,0.02,0.91,1,1,1,2,100,0.02,0.91,1.8382,1.8382,1.8382,1.8382,1.8382,1.8382,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
15,2017-03-03 0:00:00,Four Sigma Foods,1,1,1,1,100,0.01,0.72,1,1,1,1,100,0.01,0.72,1,1,1,1,100,0.01,0.72,1,1,1,1,100,0.01,0.72,1,1,1,1,100,0.01,0.72,1,1,1,1,100,0.01,0.72,1.4472,1.4472,1.4472,1.4472,1.4472,1.4472,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
16,2017-03-03 0:00:00,Fusionroaster75,1,1,1,1,100,0.01,0.63,1,1,1,1,100,0.01,0.63,1,1,1,1,100,0.01,0.63,1,1,1,1,100,0.01,0.63,1,1,1,1,100,0.01,0.63,1,1,1,1,100,0.01,0.63,1.2663,1.2663,1.2663,1.2663,1.2663,1.2663,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
17,2017-03-03 0:00:00,Gevalia K-Cup Coffee,1,1,1,1,100,0.01,0.37,1,1,1,1,100,0.01,0.37,1,1,1,1,100,0.01,0.37,1,1,1,1,100,0.01,0.37,1,1,1,1,100,0.01,0.37,1,1,1,1,100,0.01,0.37,0.7437,0.7437,0.7437,0.7437,0.7437,0.7437,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
18,2017-03-03 0:00:00,Green Mountain Coffee,1,1,1,11,100,0.11,0.95,1,1,1,11,100,0.11,0.95,1,1,1,11,100,0.11,0.95,1,1,1,11,100,0.11,0.95,1,1,1,11,100,0.11,0.95,1,1,1,11,100,0.11,0.95,2.0045,2.0045,2.0045,2.0045,2.0045,2.0045,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
19,2017-03-03 0:00:00,Grove Square Cappuccino,1,1,1,2,100,0.02,0.7,1,1,1,2,100,0.02,0.7,1,1,1,2,100,0.02,0.7,1,1,1,2,100,0.02,0.7,1,1,1,2,100,0.02,0.7,1,1,1,2,100,0.02,0.7,1.414,1.414,1.414,1.414,1.414,1.414,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
20,2017-03-03 0:00:00,Kicking Horse Coffee,1,1,1,1,100,0.01,0.43,1,1,1,1,100,0.01,0.43,1,1,1,1,100,0.01,0.43,1,1,1,1,100,0.01,0.43,1,1,1,1,100,0.01,0.43,1,1,1,1,100,0.01,0.43,0.8643,0.8643,0.8643,0.8643,0.8643,0.8643,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
21,2017-03-03 0:00:00,Lavazza,1,1,1,2,100,0.02,0.9,1,1,1,2,100,0.02,0.9,1,1,1,2,100,0.02,0.9,1,1,1,2,100,0.02,0.9,1,1,1,2,100,0.02,0.9,1,1,1,2,100,0.02,0.9,1.818,1.818,1.818,1.818,1.818,1.818,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
22,2017-03-03 0:00:00,MAXWELL HOUSE,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
23,2017-03-03 0:00:00,McCafe Coffee,1,1,1,1,100,0.01,0.54,1,1,1,1,100,0.01,0.54,1,1,1,1,100,0.01,0.54,1,1,1,1,100,0.01,0.54,1,1,1,1,100,0.01,0.54,1,1,1,1,100,0.01,0.54,1.0854,1.0854,1.0854,1.0854,1.0854,1.0854,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
24,2017-03-03 0:00:00,NO DATA,1,1,1,4,100,0.04,0.53,1,1,1,4,100,0.04,0.53,1,1,1,4,100,0.04,0.53,1,1,1,4,100,0.04,0.53,1,1,1,4,100,0.04,0.53,1,1,1,4,100,0.04,0.53,1.0812,1.0812,1.0812,1.0812,1.0812,1.0812,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
25,2017-03-03 0:00:00,Nespresso,1,1,1,16,100,0.16,0.92,1,1,1,16,100,0.16,0.92,1,1,1,16,100,0.16,0.92,1,1,1,16,100,0.16,0.92,1,1,1,16,100,0.16,0.92,1,1,1,16,100,0.16,0.92,1.9872,1.9872,1.9872,1.9872,1.9872,1.9872,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
26,2017-03-03 0:00:00,Nespresso OriginalLine,1,1,1,1,100,0.01,0.99,1,1,1,1,100,0.01,0.99,1,1,1,1,100,0.01,0.99,1,1,1,1,100,0.01,0.99,1,1,1,1,100,0.01,0.99,1,1,1,1,100,0.01,0.99,1.9899,1.9899,1.9899,1.9899,1.9899,1.9899,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
27,2017-03-03 0:00:00,Newman's Own,1,1,1,1,100,0.01,0.52,1,1,1,1,100,0.01,0.52,1,1,1,1,100,0.01,0.52,1,1,1,1,100,0.01,0.52,1,1,1,1,100,0.01,0.52,1,1,1,1,100,0.01,0.52,1.0452,1.0452,1.0452,1.0452,1.0452,1.0452,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
28,2017-03-03 0:00:00,Peet's Coffee,1,1,1,3,100,0.03,0.62,1,1,1,3,100,0.03,0.62,1,1,1,3,100,0.03,0.62,1,1,1,3,100,0.03,0.62,1,1,1,3,100,0.03,0.62,1,1,1,3,100,0.03,0.62,1.2586,1.2586,1.2586,1.2586,1.2586,1.2586,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
29,2017-03-03 0:00:00,Revival Roaster,1,1,1,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,0.5025,0.5025,0.5025,0.5025,0.5025,0.5025,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
30,2017-03-03 0:00:00,San Francisco Bay Coffee,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,2.0482,2.0482,2.0482,2.0482,2.0482,2.0482,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
31,2017-03-03 0:00:00,Starbucks,1,1,1,9,100,0.09,0.93,1,1,1,9,100,0.09,0.93,1,1,1,9,100,0.09,0.93,1,1,1,9,100,0.09,0.93,1,1,1,9,100,0.09,0.93,1,1,1,9,100,0.09,0.93,1.9437,1.9437,1.9437,1.9437,1.9437,1.9437,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
32,2017-03-03 0:00:00,Tassimo,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,1,1,1,1,100,0.01,0.08,0.1608,0.1608,0.1608,0.1608,0.1608,0.1608,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
33,2017-03-03 0:00:00,The Original Donut Shop,1,1,1,2,100,0.02,1,1,1,1,2,100,0.02,1,1,1,1,2,100,0.02,1,1,1,1,2,100,0.02,1,1,1,1,2,100,0.02,1,1,1,1,2,100,0.02,1,2.02,2.02,2.02,2.02,2.02,2.02,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
34,2017-03-03 0:00:00,Tim Hortons,1,1,1,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,0.201,0.201,0.201,0.201,0.201,0.201,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
35,2017-03-03 0:00:00,Tully's Coffee,1,1,1,1,100,0.01,0.49,1,1,1,1,100,0.01,0.49,1,1,1,1,100,0.01,0.49,1,1,1,1,100,0.01,0.49,1,1,1,1,100,0.01,0.49,1,1,1,1,100,0.01,0.49,0.9849,0.9849,0.9849,0.9849,0.9849,0.9849,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
36,2017-03-03 0:00:00,Twinings,1,1,1,2,100,0.02,0.89,1,1,1,2,100,0.02,0.89,1,1,1,2,100,0.02,0.89,1,1,1,2,100,0.02,0.89,1,1,1,2,100,0.02,0.89,1,1,1,2,100,0.02,0.89,1.7978,1.7978,1.7978,1.7978,1.7978,1.7978,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
37,2017-03-03 0:00:00,Two Rivers LLC,1,1,1,2,100,0.02,0.67,1,1,1,2,100,0.02,0.67,1,1,1,2,100,0.02,0.67,1,1,1,2,100,0.02,0.67,1,1,1,2,100,0.02,0.67,1,1,1,2,100,0.02,0.67,1.3534,1.3534,1.3534,1.3534,1.3534,1.3534,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
38,2017-03-03 0:00:00,Victor Allen,1,1,1,1,100,0.01,0.02,1,1,1,1,100,0.01,0.02,1,1,1,1,100,0.01,0.02,1,1,1,1,100,0.01,0.02,1,1,1,1,100,0.01,0.02,1,1,1,1,100,0.01,0.02,0.0402,0.0402,0.0402,0.0402,0.0402,0.0402,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
