,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
13,2017-03-03 0:00:00,Izze,1,1,1,5,100,0.05,0.98,1,1,1,5,100,0.05,0.98,1,1,1,5,100,0.05,0.98,1,1,1,5,100,0.05,0.98,1,1,1,5,100,0.05,0.98,1,1,1,5,100,0.05,0.98,2.009,2.009,2.009,2.009,2.009,2.009,Rank * (Real Estate * Visibility + 1),2156,Juices
14,2017-03-03 0:00:00,Izze Soda,1,1,1,5,100,0.05,1,1,1,1,5,100,0.05,1,1,1,1,5,100,0.05,1,1,1,1,5,100,0.05,1,1,1,1,5,100,0.05,1,1,1,1,5,100,0.05,1,2.05,2.05,2.05,2.05,2.05,2.05,Rank * (Real Estate * Visibility + 1),2156,Juices
15,2017-03-03 0:00:00,JUICE FROM THE RAW,1,1,1,1,100,0.01,0.4,1,1,1,1,100,0.01,0.4,1,1,1,1,100,0.01,0.4,1,1,1,1,100,0.01,0.4,1,1,1,1,100,0.01,0.4,1,1,1,1,100,0.01,0.4,0.804,0.804,0.804,0.804,0.804,0.804,Rank * (Real Estate * Visibility + 1),2156,Juices
16,2017-03-03 0:00:00,Jarrow,1,1,1,1,100,0.01,0.23,1,1,1,1,100,0.01,0.23,1,1,1,1,100,0.01,0.23,1,1,1,1,100,0.01,0.23,1,1,1,1,100,0.01,0.23,1,1,1,1,100,0.01,0.23,0.4623,0.4623,0.4623,0.4623,0.4623,0.4623,Rank * (Real Estate * Visibility + 1),2156,Juices
17,2017-03-03 0:00:00,Kool-Aid,1,1,1,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,Rank * (Real Estate * Visibility + 1),2156,Juices
18,2017-03-03 0:00:00,Lakewood,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,0.5427,0.5427,0.5427,0.5427,0.5427,0.5427,Rank * (Real Estate * Visibility + 1),2156,Juices
19,2017-03-03 0:00:00,Langer's,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,1,1,1,1,100,0.01,0.22,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,Rank * (Real Estate * Visibility + 1),2156,Juices
20,2017-03-03 0:00:00,Made Good,1,1,1,1,100,0.01,0.16,1,1,1,1,100,0.01,0.16,1,1,1,1,100,0.01,0.16,1,1,1,1,100,0.01,0.16,1,1,1,1,100,0.01,0.16,1,1,1,1,100,0.01,0.16,0.3216,0.3216,0.3216,0.3216,0.3216,0.3216,Rank * (Real Estate * Visibility + 1),2156,Juices
21,2017-03-03 0:00:00,Mott's,1,1,1,2,100,0.02,0.94,1,1,1,2,100,0.02,0.94,1,1,1,2,100,0.02,0.94,1,1,1,2,100,0.02,0.94,1,1,1,2,100,0.02,0.94,1,1,1,2,100,0.02,0.94,1.8988,1.8988,1.8988,1.8988,1.8988,1.8988,Rank * (Real Estate * Visibility + 1),2156,Juices
22,2017-03-03 0:00:00,NO DATA,1,1,1,8,100,0.08,0.78,1,1,1,8,100,0.08,0.78,1,1,1,8,100,0.08,0.78,1,1,1,8,100,0.08,0.78,1,1,1,8,100,0.08,0.78,1,1,1,8,100,0.08,0.78,1.6224,1.6224,1.6224,1.6224,1.6224,1.6224,Rank * (Real Estate * Visibility + 1),2156,Juices
23,2017-03-03 0:00:00,Ocean Spray,1,1,1,4,100,0.04,0.44,1,1,1,4,100,0.04,0.44,1,1,1,4,100,0.04,0.44,1,1,1,4,100,0.04,0.44,1,1,1,4,100,0.04,0.44,1,1,1,4,100,0.04,0.44,0.8976,0.8976,0.8976,0.8976,0.8976,0.8976,Rank * (Real Estate * Visibility + 1),2156,Juices
24,2017-03-03 0:00:00,Omura,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,0.3015,0.3015,0.3015,0.3015,0.3015,0.3015,Rank * (Real Estate * Visibility + 1),2156,Juices
25,2017-03-03 0:00:00,Orgain,1,1,1,1,100,0.01,0.6,1,1,1,1,100,0.01,0.6,1,1,1,1,100,0.01,0.6,1,1,1,1,100,0.01,0.6,1,1,1,1,100,0.01,0.6,1,1,1,1,100,0.01,0.6,1.206,1.206,1.206,1.206,1.206,1.206,Rank * (Real Estate * Visibility + 1),2156,Juices
26,2017-03-03 0:00:00,POM Wonderful,1,1,1,1,100,0.01,0.29,1,1,1,1,100,0.01,0.29,1,1,1,1,100,0.01,0.29,1,1,1,1,100,0.01,0.29,1,1,1,1,100,0.01,0.29,1,1,1,1,100,0.01,0.29,0.5829,0.5829,0.5829,0.5829,0.5829,0.5829,Rank * (Real Estate * Visibility + 1),2156,Juices
27,2017-03-03 0:00:00,PRECISION FOODS INC,1,1,1,1,100,0.01,0.39,1,1,1,1,100,0.01,0.39,1,1,1,1,100,0.01,0.39,1,1,1,1,100,0.01,0.39,1,1,1,1,100,0.01,0.39,1,1,1,1,100,0.01,0.39,0.7839,0.7839,0.7839,0.7839,0.7839,0.7839,Rank * (Real Estate * Visibility + 1),2156,Juices
28,2017-03-03 0:00:00,Pickle Juice,1,1,1,1,100,0.01,0.41,1,1,1,1,100,0.01,0.41,1,1,1,1,100,0.01,0.41,1,1,1,1,100,0.01,0.41,1,1,1,1,100,0.01,0.41,1,1,1,1,100,0.01,0.41,0.8241,0.8241,0.8241,0.8241,0.8241,0.8241,Rank * (Real Estate * Visibility + 1),2156,Juices
29,2017-03-03 0:00:00,Q Drinks,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804,Rank * (Real Estate * Visibility + 1),2156,Juices
30,2017-03-03 0:00:00,ReaLemon,1,1,1,2,100,0.02,0.93,1,1,1,2,100,0.02,0.93,1,1,1,2,100,0.02,0.93,1,1,1,2,100,0.02,0.93,1,1,1,2,100,0.02,0.93,1,1,1,2,100,0.02,0.93,1.8786,1.8786,1.8786,1.8786,1.8786,1.8786,Rank * (Real Estate * Visibility + 1),2156,Juices
31,2017-03-03 0:00:00,Realime,1,1,1,1,100,0.01,0.76,1,1,1,1,100,0.01,0.76,1,1,1,1,100,0.01,0.76,1,1,1,1,100,0.01,0.76,1,1,1,1,100,0.01,0.76,1,1,1,1,100,0.01,0.76,1.5276,1.5276,1.5276,1.5276,1.5276,1.5276,Rank * (Real Estate * Visibility + 1),2156,Juices
32,2017-03-03 0:00:00,SUPER DETOX ME,1,1,1,1,100,0.01,0.26,1,1,1,1,100,0.01,0.26,1,1,1,1,100,0.01,0.26,1,1,1,1,100,0.01,0.26,1,1,1,1,100,0.01,0.26,1,1,1,1,100,0.01,0.26,0.5226,0.5226,0.5226,0.5226,0.5226,0.5226,Rank * (Real Estate * Visibility + 1),2156,Juices
33,2017-03-03 0:00:00,San Pellegrino,1,1,1,10,100,0.1,0.97,1,1,1,10,100,0.1,0.97,1,1,1,10,100,0.1,0.97,1,1,1,10,100,0.1,0.97,1,1,1,10,100,0.1,0.97,1,1,1,10,100,0.1,0.97,2.037,2.037,2.037,2.037,2.037,2.037,Rank * (Real Estate * Visibility + 1),2156,Juices
34,2017-03-03 0:00:00,The Switch,1,1,1,1,100,0.01,0.55,1,1,1,1,100,0.01,0.55,1,1,1,1,100,0.01,0.55,1,1,1,1,100,0.01,0.55,1,1,1,1,100,0.01,0.55,1,1,1,1,100,0.01,0.55,1.1055,1.1055,1.1055,1.1055,1.1055,1.1055,Rank * (Real Estate * Visibility + 1),2156,Juices
35,2017-03-03 0:00:00,Tropicana,1,1,1,5,100,0.05,0.99,1,1,1,5,100,0.05,0.99,1,1,1,5,100,0.05,0.99,1,1,1,5,100,0.05,0.99,1,1,1,5,100,0.05,0.99,1,1,1,5,100,0.05,0.99,2.0295,2.0295,2.0295,2.0295,2.0295,2.0295,Rank * (Real Estate * Visibility + 1),2156,Juices
36,2017-03-03 0:00:00,True Citrus,1,1,1,3,100,0.03,0.73,1,1,1,3,100,0.03,0.73,1,1,1,3,100,0.03,0.73,1,1,1,3,100,0.03,0.73,1,1,1,3,100,0.03,0.73,1,1,1,3,100,0.03,0.73,1.4819,1.4819,1.4819,1.4819,1.4819,1.4819,Rank * (Real Estate * Visibility + 1),2156,Juices
37,2017-03-03 0:00:00,V8,1,1,1,12,100,0.12,0.77,1,1,1,12,100,0.12,0.77,1,1,1,12,100,0.12,0.77,1,1,1,12,100,0.12,0.77,1,1,1,12,100,0.12,0.77,1,1,1,12,100,0.12,0.77,1.6324,1.6324,1.6324,1.6324,1.6324,1.6324,Rank * (Real Estate * Visibility + 1),2156,Juices
38,2017-03-03 0:00:00,Zint,1,1,1,1,100,0.01,0.47,1,1,1,1,100,0.01,0.47,1,1,1,1,100,0.01,0.47,1,1,1,1,100,0.01,0.47,1,1,1,1,100,0.01,0.47,1,1,1,1,100,0.01,0.47,0.9447,0.9447,0.9447,0.9447,0.9447,0.9447,Rank * (Real Estate * Visibility + 1),2156,Juices
39,2017-03-03 0:00:00,bai,1,1,1,3,100,0.03,0.95,1,1,1,3,100,0.03,0.95,1,1,1,3,100,0.03,0.95,1,1,1,3,100,0.03,0.95,1,1,1,3,100,0.03,0.95,1,1,1,3,100,0.03,0.95,1.9285,1.9285,1.9285,1.9285,1.9285,1.9285,Rank * (Real Estate * Visibility + 1),2156,Juices
40,2017-03-04 0:00:00,ALO,2,2,1,6,200,0.03,0.81,2,2,1,6,200,0.03,0.81,2,2,1,6,200,0.03,0.81,2,2,1,6,200,0.03,0.81,2,2,1,6,200,0.03,0.81,1,1,1,3,100,0.03,0.82,1.6646,1.6443,1.6443,1.6443,1.6443,1.6443,Rank * (Real Estate * Visibility + 1),2156,Juices
41,2017-03-04 0:00:00,Apple & Eve,2,2,1,5,200,0.025,0.925,2,2,1,5,200,0.025,0.925,2,2,1,5,200,0.025,0.925,2,2,1,5,200,0.025,0.925,2,2,1,5,200,0.025,0.925,1,1,1,3,100,0.03,0.93,1.8879,1.873125,1.873125,1.873125,1.873125,1.873125,Rank * (Real Estate * Visibility + 1),2156,Juices
42,2017-03-04 0:00:00,Arctic Zero,1,2,0.5,1,100,0.01,0.38,1,2,0.5,1,100,0.01,0.38,1,2,0.5,1,100,0.01,0.38,1,2,0.5,1,100,0.01,0.38,1,2,0.5,1,100,0.01,0.38,,,,,,,,,0.5738,0.5738,0.5738,0.5738,0.5738,Rank * (Real Estate * Visibility + 1),2156,Juices
43,2017-03-04 0:00:00,Capri Sun,2,2,1,9,200,0.045,0.65,2,2,1,9,200,0.045,0.65,2,2,1,9,200,0.045,0.65,2,2,1,9,200,0.045,0.65,2,2,1,9,200,0.045,0.65,1,1,1,5,100,0.05,0.66,1.353,1.32925,1.32925,1.32925,1.32925,1.32925,Rank * (Real Estate * Visibility + 1),2156,Juices
44,2017-03-04 0:00:00,Cheribundi,2,2,1,4,200,0.02,0.635,2,2,1,4,200,0.02,0.635,2,2,1,4,200,0.02,0.635,2,2,1,4,200,0.02,0.635,2,2,1,4,200,0.02,0.635,1,1,1,2,100,0.02,0.6,1.212,1.2827,1.2827,1.2827,1.2827,1.2827,Rank * (Real Estate * Visibility + 1),2156,Juices
45,2017-03-04 0:00:00,Country Spoon,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,1,1,1,1,100,0.01,0.1,0.201,0.4623,0.4623,0.4623,0.4623,0.4623,Rank * (Real Estate * Visibility + 1),2156,Juices
46,2017-03-04 0:00:00,Dynamic Health,2,2,1,6,200,0.03,0.87,2,2,1,6,200,0.03,0.87,2,2,1,6,200,0.03,0.87,2,2,1,6,200,0.03,0.87,2,2,1,6,200,0.03,0.87,1,1,1,3,100,0.03,0.87,1.7661,1.7661,1.7661,1.7661,1.7661,1.7661,Rank * (Real Estate * Visibility + 1),2156,Juices
47,2017-03-04 0:00:00,Earth's Best,2,2,1,2,200,0.01,0.695,2,2,1,2,200,0.01,0.695,2,2,1,2,200,0.01,0.695,2,2,1,2,200,0.01,0.695,2,2,1,2,200,0.01,0.695,1,1,1,1,100,0.01,0.7,1.407,1.39695,1.39695,1.39695,1.39695,1.39695,Rank * (Real Estate * Visibility + 1),2156,Juices
48,2017-03-04 0:00:00,Gerber,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,,,,,,,,,0.1812,0.1812,0.1812,0.1812,0.1812,Rank * (Real Estate * Visibility + 1),2156,Juices
49,2017-03-04 0:00:00,Green Mountain Coffee,2,2,1,2,200,0.01,0.35,2,2,1,2,200,0.01,0.35,2,2,1,2,200,0.01,0.35,2,2,1,2,200,0.01,0.35,2,2,1,2,200,0.01,0.35,1,1,1,1,100,0.01,0.35,0.7035,0.7035,0.7035,0.7035,0.7035,0.7035,Rank * (Real Estate * Visibility + 1),2156,Juices
50,2017-03-04 0:00:00,Grove Square Hot Cider,2,2,1,4,200,0.02,0.665,2,2,1,4,200,0.02,0.665,2,2,1,4,200,0.02,0.665,2,2,1,4,200,0.02,0.665,2,2,1,4,200,0.02,0.665,1,1,1,2,100,0.02,0.67,1.3534,1.3433,1.3433,1.3433,1.3433,1.3433,Rank * (Real Estate * Visibility + 1),2156,Juices
51,2017-03-04 0:00:00,Hi-C,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,1,1,1,1,100,0.01,0.5,1.005,1.206,1.206,1.206,1.206,1.206,Rank * (Real Estate * Visibility + 1),2156,Juices
52,2017-03-04 0:00:00,Honest Kids,2,2,1,7,200,0.035,0.665,2,2,1,7,200,0.035,0.665,2,2,1,7,200,0.035,0.665,2,2,1,7,200,0.035,0.665,2,2,1,7,200,0.035,0.665,1,1,1,4,100,0.04,0.65,1.326,1.353275,1.353275,1.353275,1.353275,1.353275,Rank * (Real Estate * Visibility + 1),2156,Juices
53,2017-03-04 0:00:00,Izze,2,2,1,10,200,0.05,0.975,2,2,1,10,200,0.05,0.975,2,2,1,10,200,0.05,0.975,2,2,1,10,200,0.05,0.975,2,2,1,10,200,0.05,0.975,1,1,1,5,100,0.05,0.97,1.9885,1.99875,1.99875,1.99875,1.99875,1.99875,Rank * (Real Estate * Visibility + 1),2156,Juices
54,2017-03-04 0:00:00,Izze Soda,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,1,1,1,4,100,0.04,1,2.04,2.045,2.045,2.045,2.045,2.045,Rank * (Real Estate * Visibility + 1),2156,Juices
55,2017-03-04 0:00:00,JUICE FROM THE RAW,2,2,1,2,200,0.01,0.395,2,2,1,2,200,0.01,0.395,2,2,1,2,200,0.01,0.395,2,2,1,2,200,0.01,0.395,2,2,1,2,200,0.01,0.395,1,1,1,1,100,0.01,0.39,0.7839,0.79395,0.79395,0.79395,0.79395,0.79395,Rank * (Real Estate * Visibility + 1),2156,Juices
56,2017-03-04 0:00:00,Jarrow,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,2,2,1,2,200,0.01,0.23,1,1,1,1,100,0.01,0.23,0.4623,0.4623,0.4623,0.4623,0.4623,0.4623,Rank * (Real Estate * Visibility + 1),2156,Juices
57,2017-03-04 0:00:00,Kool-Aid,2,2,1,2,200,0.01,0.045,2,2,1,2,200,0.01,0.045,2,2,1,2,200,0.01,0.045,2,2,1,2,200,0.01,0.045,2,2,1,2,200,0.01,0.045,1,1,1,1,100,0.01,0.03,0.0603,0.09045,0.09045,0.09045,0.09045,0.09045,Rank * (Real Estate * Visibility + 1),2156,Juices
58,2017-03-04 0:00:00,Lakewood,2,2,1,2,200,0.01,0.21,2,2,1,2,200,0.01,0.21,2,2,1,2,200,0.01,0.21,2,2,1,2,200,0.01,0.21,2,2,1,2,200,0.01,0.21,1,1,1,1,100,0.01,0.15,0.3015,0.4221,0.4221,0.4221,0.4221,0.4221,Rank * (Real Estate * Visibility + 1),2156,Juices
59,2017-03-04 0:00:00,Langer's,2,2,1,2,200,0.01,0.29,2,2,1,2,200,0.01,0.29,2,2,1,2,200,0.01,0.29,2,2,1,2,200,0.01,0.29,2,2,1,2,200,0.01,0.29,1,1,1,1,100,0.01,0.36,0.7236,0.5829,0.5829,0.5829,0.5829,0.5829,Rank * (Real Estate * Visibility + 1),2156,Juices
60,2017-03-04 0:00:00,Made Good,1,2,0.5,1,100,0.01,0.16,1,2,0.5,1,100,0.01,0.16,1,2,0.5,1,100,0.01,0.16,1,2,0.5,1,100,0.01,0.16,1,2,0.5,1,100,0.01,0.16,,,,,,,,,0.2416,0.2416,0.2416,0.2416,0.2416,Rank * (Real Estate * Visibility + 1),2156,Juices
61,2017-03-04 0:00:00,Mott's,2,2,1,3,200,0.015,0.95,2,2,1,3,200,0.015,0.95,2,2,1,3,200,0.015,0.95,2,2,1,3,200,0.015,0.95,2,2,1,3,200,0.015,0.95,1,1,1,1,100,0.01,0.96,1.9296,1.91425,1.91425,1.91425,1.91425,1.91425,Rank * (Real Estate * Visibility + 1),2156,Juices
62,2017-03-04 0:00:00,NO DATA,2,2,1,13,200,0.065,0.785,2,2,1,13,200,0.065,0.785,2,2,1,13,200,0.065,0.785,2,2,1,13,200,0.065,0.785,2,2,1,13,200,0.065,0.785,1,1,1,5,100,0.05,0.79,1.6195,1.621025,1.621025,1.621025,1.621025,1.621025,Rank * (Real Estate * Visibility + 1),2156,Juices
63,2017-03-04 0:00:00,Navitas Organics,1,2,0.5,1,100,0.01,0.32,1,2,0.5,1,100,0.01,0.32,1,2,0.5,1,100,0.01,0.32,1,2,0.5,1,100,0.01,0.32,1,2,0.5,1,100,0.01,0.32,1,1,1,1,100,0.01,0.32,0.6432,0.4832,0.4832,0.4832,0.4832,0.4832,Rank * (Real Estate * Visibility + 1),2156,Juices
64,2017-03-04 0:00:00,Ocean Spray,2,2,1,10,200,0.05,0.485,2,2,1,10,200,0.05,0.485,2,2,1,10,200,0.05,0.485,2,2,1,10,200,0.05,0.485,2,2,1,10,200,0.05,0.485,1,1,1,6,100,0.06,0.53,1.0918,0.99425,0.99425,0.99425,0.99425,0.99425,Rank * (Real Estate * Visibility + 1),2156,Juices
65,2017-03-04 0:00:00,Omura,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,1,2,0.5,1,100,0.01,0.15,,,,,,,,,0.2265,0.2265,0.2265,0.2265,0.2265,Rank * (Real Estate * Visibility + 1),2156,Juices
66,2017-03-04 0:00:00,Orgain,2,2,1,2,200,0.01,0.62,2,2,1,2,200,0.01,0.62,2,2,1,2,200,0.01,0.62,2,2,1,2,200,0.01,0.62,2,2,1,2,200,0.01,0.62,1,1,1,1,100,0.01,0.64,1.2864,1.2462,1.2462,1.2462,1.2462,1.2462,Rank * (Real Estate * Visibility + 1),2156,Juices
67,2017-03-04 0:00:00,POM Wonderful,2,2,1,2,200,0.01,0.275,2,2,1,2,200,0.01,0.275,2,2,1,2,200,0.01,0.275,2,2,1,2,200,0.01,0.275,2,2,1,2,200,0.01,0.275,1,1,1,1,100,0.01,0.26,0.5226,0.55275,0.55275,0.55275,0.55275,0.55275,Rank * (Real Estate * Visibility + 1),2156,Juices
68,2017-03-04 0:00:00,PRECISION FOODS INC,2,2,1,2,200,0.01,0.315,2,2,1,2,200,0.01,0.315,2,2,1,2,200,0.01,0.315,2,2,1,2,200,0.01,0.315,2,2,1,2,200,0.01,0.315,1,1,1,1,100,0.01,0.24,0.4824,0.63315,0.63315,0.63315,0.63315,0.63315,Rank * (Real Estate * Visibility + 1),2156,Juices
69,2017-03-04 0:00:00,Pickle Juice,2,2,1,2,200,0.01,0.355,2,2,1,2,200,0.01,0.355,2,2,1,2,200,0.01,0.355,2,2,1,2,200,0.01,0.355,2,2,1,2,200,0.01,0.355,1,1,1,1,100,0.01,0.3,0.603,0.71355,0.71355,0.71355,0.71355,0.71355,Rank * (Real Estate * Visibility + 1),2156,Juices
70,2017-03-04 0:00:00,Q Drinks,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,,,,,,,,,0.0604,0.0604,0.0604,0.0604,0.0604,Rank * (Real Estate * Visibility + 1),2156,Juices
