,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
14,2017-03-03 0:00:00,Hires Big H,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
15,2017-03-03 0:00:00,Mountain Dew,1,1,1,11,100,0.11,0.82,1,1,1,11,100,0.11,0.82,1,1,1,11,100,0.11,0.82,1,1,1,11,100,0.11,0.82,1,1,1,11,100,0.11,0.82,1,1,1,11,100,0.11,0.82,1.7302,1.7302,1.7302,1.7302,1.7302,1.7302,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
16,2017-03-03 0:00:00,Mug,1,1,1,1,100,0.01,0.8,1,1,1,1,100,0.01,0.8,1,1,1,1,100,0.01,0.8,1,1,1,1,100,0.01,0.8,1,1,1,1,100,0.01,0.8,1,1,1,1,100,0.01,0.8,1.608,1.608,1.608,1.608,1.608,1.608,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
17,2017-03-03 0:00:00,NO DATA,1,1,1,10,100,0.1,0.72,1,1,1,10,100,0.1,0.72,1,1,1,10,100,0.1,0.72,1,1,1,10,100,0.1,0.72,1,1,1,10,100,0.1,0.72,1,1,1,10,100,0.1,0.72,1.512,1.512,1.512,1.512,1.512,1.512,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
18,2017-03-03 0:00:00,Neuro,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,1,1,1,1,100,0.01,0.15,0.3015,0.3015,0.3015,0.3015,0.3015,0.3015,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
19,2017-03-03 0:00:00,Pepsi,1,1,1,10,100,0.1,0.89,1,1,1,10,100,0.1,0.89,1,1,1,10,100,0.1,0.89,1,1,1,10,100,0.1,0.89,1,1,1,10,100,0.1,0.89,1,1,1,10,100,0.1,0.89,1.869,1.869,1.869,1.869,1.869,1.869,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
20,2017-03-03 0:00:00,Q Drinks,1,1,1,2,100,0.02,0.37,1,1,1,2,100,0.02,0.37,1,1,1,2,100,0.02,0.37,1,1,1,2,100,0.02,0.37,1,1,1,2,100,0.02,0.37,1,1,1,2,100,0.02,0.37,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
21,2017-03-03 0:00:00,Seagram's,1,1,1,1,100,0.01,0.92,1,1,1,1,100,0.01,0.92,1,1,1,1,100,0.01,0.92,1,1,1,1,100,0.01,0.92,1,1,1,1,100,0.01,0.92,1,1,1,1,100,0.01,0.92,1.8492,1.8492,1.8492,1.8492,1.8492,1.8492,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
22,2017-03-03 0:00:00,Sprite,1,1,1,3,100,0.03,0.94,1,1,1,3,100,0.03,0.94,1,1,1,3,100,0.03,0.94,1,1,1,3,100,0.03,0.94,1,1,1,3,100,0.03,0.94,1,1,1,3,100,0.03,0.94,1.9082,1.9082,1.9082,1.9082,1.9082,1.9082,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
23,2017-03-03 0:00:00,Surge,1,1,1,1,100,0.01,0.91,1,1,1,1,100,0.01,0.91,1,1,1,1,100,0.01,0.91,1,1,1,1,100,0.01,0.91,1,1,1,1,100,0.01,0.91,1,1,1,1,100,0.01,0.91,1.8291,1.8291,1.8291,1.8291,1.8291,1.8291,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
24,2017-03-03 0:00:00,Top Hat,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,1,1,1,1,100,0.01,0.27,0.5427,0.5427,0.5427,0.5427,0.5427,0.5427,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
25,2017-03-03 0:00:00,Zevia,1,1,1,12,100,0.12,0.93,1,1,1,12,100,0.12,0.93,1,1,1,12,100,0.12,0.93,1,1,1,12,100,0.12,0.93,1,1,1,12,100,0.12,0.93,1,1,1,12,100,0.12,0.93,1.9716,1.9716,1.9716,1.9716,1.9716,1.9716,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
26,2017-03-03 0:00:00,Zico Beverages,1,1,1,1,100,0.01,0.48,1,1,1,1,100,0.01,0.48,1,1,1,1,100,0.01,0.48,1,1,1,1,100,0.01,0.48,1,1,1,1,100,0.01,0.48,1,1,1,1,100,0.01,0.48,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
27,2017-03-03 0:00:00,bai,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,1,1,1,9,100,0.09,0.98,2.0482,2.0482,2.0482,2.0482,2.0482,2.0482,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
28,2017-03-04 0:00:00,Barq's,2,2,1,2,200,0.01,0.625,2,2,1,2,200,0.01,0.625,2,2,1,2,200,0.01,0.625,2,2,1,2,200,0.01,0.625,2,2,1,2,200,0.01,0.625,1,1,1,1,100,0.01,0.68,1.3668,1.25625,1.25625,1.25625,1.25625,1.25625,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
29,2017-03-04 0:00:00,Blue Sky,2,2,1,5,200,0.025,0.275,2,2,1,5,200,0.025,0.275,2,2,1,5,200,0.025,0.275,2,2,1,5,200,0.025,0.275,2,2,1,5,200,0.025,0.275,1,1,1,3,100,0.03,0.22,0.4466,0.556875,0.556875,0.556875,0.556875,0.556875,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
30,2017-03-04 0:00:00,Brex America,2,2,1,2,200,0.01,0.385,2,2,1,2,200,0.01,0.385,2,2,1,2,200,0.01,0.385,2,2,1,2,200,0.01,0.385,2,2,1,2,200,0.01,0.385,1,1,1,1,100,0.01,0.32,0.6432,0.77385,0.77385,0.77385,0.77385,0.77385,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
31,2017-03-04 0:00:00,Canada Dry,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,1,2,0.5,1,100,0.01,0.12,,,,,,,,,0.1812,0.1812,0.1812,0.1812,0.1812,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
32,2017-03-04 0:00:00,Coca-Cola,2,2,1,11,200,0.055,0.99,2,2,1,11,200,0.055,0.99,2,2,1,11,200,0.055,0.99,2,2,1,11,200,0.055,0.99,2,2,1,11,200,0.055,0.99,1,1,1,6,100,0.06,0.99,2.0394,2.03445,2.03445,2.03445,2.03445,2.03445,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
33,2017-03-04 0:00:00,Coca-Cola Life,2,2,1,2,200,0.01,0.765,2,2,1,2,200,0.01,0.765,2,2,1,2,200,0.01,0.765,2,2,1,2,200,0.01,0.765,2,2,1,2,200,0.01,0.765,1,1,1,1,100,0.01,0.77,1.5477,1.53765,1.53765,1.53765,1.53765,1.53765,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
34,2017-03-04 0:00:00,Coke Zero,2,2,1,8,200,0.04,0.97,2,2,1,8,200,0.04,0.97,2,2,1,8,200,0.04,0.97,2,2,1,8,200,0.04,0.97,2,2,1,8,200,0.04,0.97,1,1,1,4,100,0.04,0.97,1.9788,1.9788,1.9788,1.9788,1.9788,1.9788,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
35,2017-03-04 0:00:00,Diet Coke,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,2,2,1,9,200,0.045,1,1,1,1,4,100,0.04,1,2.04,2.045,2.045,2.045,2.045,2.045,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
36,2017-03-04 0:00:00,Diet Mountain Dew,2,2,1,2,200,0.01,0.875,2,2,1,2,200,0.01,0.875,2,2,1,2,200,0.01,0.875,2,2,1,2,200,0.01,0.875,2,2,1,2,200,0.01,0.875,1,1,1,1,100,0.01,0.89,1.7889,1.75875,1.75875,1.75875,1.75875,1.75875,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
37,2017-03-04 0:00:00,Fanta,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,1,1,1,2,100,0.02,0.8,1.616,1.5857,1.5857,1.5857,1.5857,1.5857,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
38,2017-03-04 0:00:00,Fever-Tree,2,2,1,10,200,0.05,0.725,2,2,1,10,200,0.05,0.725,2,2,1,10,200,0.05,0.725,2,2,1,10,200,0.05,0.725,2,2,1,10,200,0.05,0.725,1,1,1,5,100,0.05,0.74,1.517,1.48625,1.48625,1.48625,1.48625,1.48625,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
39,2017-03-04 0:00:00,Fresca,2,2,1,4,200,0.02,0.645,2,2,1,4,200,0.02,0.645,2,2,1,4,200,0.02,0.645,2,2,1,4,200,0.02,0.645,2,2,1,4,200,0.02,0.645,1,1,1,2,100,0.02,0.65,1.313,1.3029,1.3029,1.3029,1.3029,1.3029,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
40,2017-03-04 0:00:00,Gosling's,2,2,1,2,200,0.01,0.455,2,2,1,2,200,0.01,0.455,2,2,1,2,200,0.01,0.455,2,2,1,2,200,0.01,0.455,2,2,1,2,200,0.01,0.455,1,1,1,1,100,0.01,0.45,0.9045,0.91455,0.91455,0.91455,0.91455,0.91455,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
41,2017-03-04 0:00:00,Hansen's,2,2,1,9,200,0.045,0.46,2,2,1,9,200,0.045,0.46,2,2,1,9,200,0.045,0.46,2,2,1,9,200,0.045,0.46,2,2,1,9,200,0.045,0.46,1,1,1,4,100,0.04,0.37,0.7548,0.9407,0.9407,0.9407,0.9407,0.9407,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
42,2017-03-04 0:00:00,Hires Big H,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,1,2,0.5,1,100,0.01,0.04,,,,,,,,,0.0604,0.0604,0.0604,0.0604,0.0604,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
43,2017-03-04 0:00:00,Mountain Dew,2,2,1,22,200,0.11,0.825,2,2,1,22,200,0.11,0.825,2,2,1,22,200,0.11,0.825,2,2,1,22,200,0.11,0.825,2,2,1,22,200,0.11,0.825,1,1,1,11,100,0.11,0.83,1.7513,1.74075,1.74075,1.74075,1.74075,1.74075,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
44,2017-03-04 0:00:00,Mug,2,2,1,2,200,0.01,0.805,2,2,1,2,200,0.01,0.805,2,2,1,2,200,0.01,0.805,2,2,1,2,200,0.01,0.805,2,2,1,2,200,0.01,0.805,1,1,1,1,100,0.01,0.81,1.6281,1.61805,1.61805,1.61805,1.61805,1.61805,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
45,2017-03-04 0:00:00,NO DATA,2,2,1,20,200,0.1,0.74,2,2,1,20,200,0.1,0.74,2,2,1,20,200,0.1,0.74,2,2,1,20,200,0.1,0.74,2,2,1,20,200,0.1,0.74,1,1,1,10,100,0.1,0.76,1.596,1.554,1.554,1.554,1.554,1.554,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
46,2017-03-04 0:00:00,Neuro,2,2,1,2,200,0.01,0.22,2,2,1,2,200,0.01,0.22,2,2,1,2,200,0.01,0.22,2,2,1,2,200,0.01,0.22,2,2,1,2,200,0.01,0.22,1,1,1,1,100,0.01,0.29,0.5829,0.4422,0.4422,0.4422,0.4422,0.4422,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
47,2017-03-04 0:00:00,Pepsi,2,2,1,23,200,0.115,0.88,2,2,1,23,200,0.115,0.88,2,2,1,23,200,0.115,0.88,2,2,1,23,200,0.115,0.88,2,2,1,23,200,0.115,0.88,1,1,1,13,100,0.13,0.87,1.8531,1.8612,1.8612,1.8612,1.8612,1.8612,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
48,2017-03-04 0:00:00,Q Drinks,2,2,1,4,200,0.02,0.475,2,2,1,4,200,0.02,0.475,2,2,1,4,200,0.02,0.475,2,2,1,4,200,0.02,0.475,2,2,1,4,200,0.02,0.475,1,1,1,2,100,0.02,0.58,1.1716,0.9595,0.9595,0.9595,0.9595,0.9595,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
49,2017-03-04 0:00:00,Seagram's,2,2,1,2,200,0.01,0.925,2,2,1,2,200,0.01,0.925,2,2,1,2,200,0.01,0.925,2,2,1,2,200,0.01,0.925,2,2,1,2,200,0.01,0.925,1,1,1,1,100,0.01,0.93,1.8693,1.85925,1.85925,1.85925,1.85925,1.85925,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
50,2017-03-04 0:00:00,Sprite,2,2,1,6,200,0.03,0.94,2,2,1,6,200,0.03,0.94,2,2,1,6,200,0.03,0.94,2,2,1,6,200,0.03,0.94,2,2,1,6,200,0.03,0.94,1,1,1,3,100,0.03,0.94,1.9082,1.9082,1.9082,1.9082,1.9082,1.9082,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
51,2017-03-04 0:00:00,Surge,2,2,1,2,200,0.01,0.91,2,2,1,2,200,0.01,0.91,2,2,1,2,200,0.01,0.91,2,2,1,2,200,0.01,0.91,2,2,1,2,200,0.01,0.91,1,1,1,1,100,0.01,0.91,1.8291,1.8291,1.8291,1.8291,1.8291,1.8291,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
52,2017-03-04 0:00:00,Top Hat,1,2,0.5,1,100,0.01,0.27,1,2,0.5,1,100,0.01,0.27,1,2,0.5,1,100,0.01,0.27,1,2,0.5,1,100,0.01,0.27,1,2,0.5,1,100,0.01,0.27,,,,,,,,,0.4077,0.4077,0.4077,0.4077,0.4077,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
53,2017-03-04 0:00:00,V8,1,2,0.5,1,100,0.01,0.25,1,2,0.5,1,100,0.01,0.25,1,2,0.5,1,100,0.01,0.25,1,2,0.5,1,100,0.01,0.25,1,2,0.5,1,100,0.01,0.25,1,1,1,1,100,0.01,0.25,0.5025,0.3775,0.3775,0.3775,0.3775,0.3775,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
54,2017-03-04 0:00:00,Zevia,2,2,1,24,200,0.12,0.925,2,2,1,24,200,0.12,0.925,2,2,1,24,200,0.12,0.925,2,2,1,24,200,0.12,0.925,2,2,1,24,200,0.12,0.925,1,1,1,12,100,0.12,0.92,1.9504,1.961,1.961,1.961,1.961,1.961,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
55,2017-03-04 0:00:00,Zico Beverages,2,2,1,2,200,0.01,0.47,2,2,1,2,200,0.01,0.47,2,2,1,2,200,0.01,0.47,2,2,1,2,200,0.01,0.47,2,2,1,2,200,0.01,0.47,1,1,1,1,100,0.01,0.46,0.9246,0.9447,0.9447,0.9447,0.9447,0.9447,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
56,2017-03-04 0:00:00,bai,2,2,1,17,200,0.085,0.98,2,2,1,17,200,0.085,0.98,2,2,1,17,200,0.085,0.98,2,2,1,17,200,0.085,0.98,2,2,1,17,200,0.085,0.98,1,1,1,8,100,0.08,0.98,2.0384,2.0433,2.0433,2.0433,2.0433,2.0433,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
57,2017-03-05 0:00:00,Barq's,3,3,1,3,300,0.01,0.64,3,3,1,3,300,0.01,0.64,3,3,1,3,300,0.01,0.64,3,3,1,3,300,0.01,0.64,3,3,1,3,300,0.01,0.64,1,1,1,1,100,0.01,0.67,1.3467,1.2864,1.2864,1.2864,1.2864,1.2864,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
58,2017-03-05 0:00:00,Barrs Originals Soft Drinks,1,3,0.333333333,1,100,0.01,0.04,1,3,0.333333333,1,100,0.01,0.04,1,3,0.333333333,1,100,0.01,0.04,1,3,0.333333333,1,100,0.01,0.04,1,3,0.333333333,1,100,0.01,0.04,1,1,1,1,100,0.01,0.04,0.0804,0.053733333,0.053733333,0.053733333,0.053733333,0.053733333,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
59,2017-03-05 0:00:00,Blue Sky,3,3,1,7,300,0.023333333,0.24,3,3,1,7,300,0.023333333,0.24,3,3,1,7,300,0.023333333,0.24,3,3,1,7,300,0.023333333,0.24,3,3,1,7,300,0.023333333,0.24,1,1,1,2,100,0.02,0.17,0.3434,0.4856,0.4856,0.4856,0.4856,0.4856,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
60,2017-03-05 0:00:00,Brex America,3,3,1,3,300,0.01,0.37,3,3,1,3,300,0.01,0.37,3,3,1,3,300,0.01,0.37,3,3,1,3,300,0.01,0.37,3,3,1,3,300,0.01,0.37,1,1,1,1,100,0.01,0.34,0.6834,0.7437,0.7437,0.7437,0.7437,0.7437,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
61,2017-03-05 0:00:00,Canada Dry,1,3,0.333333333,1,100,0.01,0.12,1,3,0.333333333,1,100,0.01,0.12,1,3,0.333333333,1,100,0.01,0.12,1,3,0.333333333,1,100,0.01,0.12,1,3,0.333333333,1,100,0.01,0.12,,,,,,,,,0.1612,0.1612,0.1612,0.1612,0.1612,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
62,2017-03-05 0:00:00,Coca-Cola,3,3,1,16,300,0.053333333,0.99,3,3,1,16,300,0.053333333,0.99,3,3,1,16,300,0.053333333,0.99,3,3,1,16,300,0.053333333,0.99,3,3,1,16,300,0.053333333,0.99,1,1,1,5,100,0.05,0.99,2.0295,2.0328,2.0328,2.0328,2.0328,2.0328,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
63,2017-03-05 0:00:00,Coca-Cola Life,3,3,1,3,300,0.01,0.786666667,3,3,1,3,300,0.01,0.786666667,3,3,1,3,300,0.01,0.786666667,3,3,1,3,300,0.01,0.786666667,3,3,1,3,300,0.01,0.786666667,1,1,1,1,100,0.01,0.83,1.6683,1.5812,1.5812,1.5812,1.5812,1.5812,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
64,2017-03-05 0:00:00,Coke Zero,3,3,1,12,300,0.04,0.97,3,3,1,12,300,0.04,0.97,3,3,1,12,300,0.04,0.97,3,3,1,12,300,0.04,0.97,3,3,1,12,300,0.04,0.97,1,1,1,4,100,0.04,0.97,1.9788,1.9788,1.9788,1.9788,1.9788,1.9788,Rank * (Real Estate * Visibility + 1),2158,Soda Soft Drinks
