url_id	category	fact_date	brand	overall_score_365	overall_score_90	overall_score_30	overall_score_14	overall_score_7	overall_score_1
1924	Women's Tops & Tees	2017-07-01	90 Degree By Reflex	3.915777778	3.713288889	4.171866667	4.311928571	4.527285714	6.432
1924	Women's Tops & Tees	2017-07-01	A.F.Y	5.923483673	5.711672922	4.592071111	4.129285714	4.089904762	4.713333333
1924	Women's Tops & Tees	2017-07-01	ACEVOG	0.618583333	0.664805291	0.305933333	0.518785714	0.307428571	
1924	Women's Tops & Tees	2017-07-01	AMiERY	1.772085703	1.801658352	2.057954649	2.497319728	3.321129252	0.808
1924	Women's Tops & Tees	2017-07-01	Active Products	5.95432265	5.996666667	6.088066667	6.039571429	5.972571429	5.896
1924	Women's Tops & Tees	2017-07-01	Allegra K	0.992198089					
1924	Women's Tops & Tees	2017-07-01	Allegrace	5.647752161	5.612424856	5.596733333	5.551428571	5.637571429	6.164
1924	Women's Tops & Tees	2017-07-01	Alternative	1.357840456	1.367925926				
1924	Women's Tops & Tees	2017-07-01	AlvaQ	2.433791427	2.673022196	3.376774074	3.63247449	3.535183673	3.992333333
1924	Women's Tops & Tees	2017-07-01	Amy Fashion	2.34265812	2.348555556				
1924	Women's Tops & Tees	2017-07-01	Angashion	2.088424501	2.098851852	2.189222222	2.344142857	2.634619048	3.685
1924	Women's Tops & Tees	2017-07-01	Animal Den	1.940250712	2.122814815	2.820146825	2.147214286	1.504087302	3.283
1924	Women's Tops & Tees	2017-07-01	Annflat	0.577809117	0.586185185	0.658777778	0.712642857		
1924	Women's Tops & Tees	2017-07-01	Astylish	1.049068519	1.094624074	1.489438889	1.981285714	1.895142857	2.814
1924	Women's Tops & Tees	2017-07-01	B.I.L.Y	3.291491683	2.482639024				
1924	Women's Tops & Tees	2017-07-01	BAOMOSI	1.254276353					
1924	Women's Tops & Tees	2017-07-01	BELAROI	4.51907944	4.785288889	3.830166667	3.287785714	2.727857143	2.077
1924	Women's Tops & Tees	2017-07-01	BLACKMYTH	1.018547009	1.021111111	1.043333333	1.081428571		
1924	Women's Tops & Tees	2017-07-01	BaiShengGT	1.093980575	0.881037037				
1924	Women's Tops & Tees	2017-07-01	Bebonnie	1.156400255	1.255118203	0.69965873	0.4035		
1924	Women's Tops & Tees	2017-07-01	Bella	6.27165812	6.417111111	6.624066667	6.613857143	6.575571429	6.566
1924	Women's Tops & Tees	2017-07-01	Blooming Jelly	0.406759813	0.368900029				
1924	Women's Tops & Tees	2017-07-01	CLOYA	1.848769231	1.667814815				
1924	Women's Tops & Tees	2017-07-01	CM-Kid	0.984595442	0.987074074	1.008555556	1.045380952	1.114428571	
1924	Women's Tops & Tees	2017-07-01	CM-Light	0.59837037	0.602814815	0.641333333	0.707365079	0.831174603	1.005
1924	Women's Tops & Tees	2017-07-01	Caramel Cantina	0.741849003	0.76121164	0.4236	0.757		
1924	Women's Tops & Tees	2017-07-01	Chase Secret	0.442200855	0.448611111				
1924	Women's Tops & Tees	2017-07-01	Chellysun	2.000455062	2.237207199	1.955805556	1.133357143	0.461142857	
