url_id	category	fact_date	brand	overall_score_365	overall_score_90	overall_score_30	overall_score_14	overall_score_7	overall_score_1
3607	Women's Pants	2017-07-01	89th & Madison	1.208	1.208	1.208	1.208	1.208	
3607	Women's Pants	2017-07-01	A. Byer	0.402666667	0.402666667	0.402666667	0.402666667	0.402666667	
3607	Women's Pants	2017-07-01	AMiERY	6.5325	6.5325	6.5325	6.5325	6.5325	6.566
3607	Women's Pants	2017-07-01	Alfred Dunner	3.54375	3.54375	3.54375	3.54375	3.54375	3.703333333
3607	Women's Pants	2017-07-01	Alki'i	1.746333333	1.746333333	1.746333333	1.746333333	1.746333333	0.67
3607	Women's Pants	2017-07-01	Alternative	5.2595	5.2595	5.2595	5.2595	5.2595	5.293
3607	Women's Pants	2017-07-01	AmeriMark	1.885333333	1.885333333	1.885333333	1.885333333	1.885333333	2.626
3607	Women's Pants	2017-07-01	Angashion	4.6565	4.6565	4.6565	4.6565	4.6565	4.355
3607	Women's Pants	2017-07-01	Annabelle	1.8425	1.8425	1.8425	1.8425	1.8425	1.34
3607	Women's Pants	2017-07-01	BaiShengGT	1.661	1.661	1.661	1.661	1.661	
3607	Women's Pants	2017-07-01	Banjamath®	4.355	4.355	4.355	4.355	4.355	4.288
3607	Women's Pants	2017-07-01	Briggs	5.092	5.092	5.092	5.092	5.092	5.092
3607	Women's Pants	2017-07-01	Calvin Klein	0.201333333	0.201333333	0.201333333	0.201333333	0.201333333	
3607	Women's Pants	2017-07-01	Carhartt	0.050333333	0.050333333	0.050333333	0.050333333	0.050333333	0.067
3607	Women's Pants	2017-07-01	Champion	0.151	0.151	0.151	0.151	0.151	0.201
3607	Women's Pants	2017-07-01	Chic Classic Collection	5.896	5.896	5.896	5.896	5.896	5.963
3607	Women's Pants	2017-07-01	Collections Etc	1.675	1.675	1.675	1.675	1.675	2.278
3607	Women's Pants	2017-07-01	Columbia	0.603	0.603	0.603	0.603	0.603	1.005
3607	Women's Pants	2017-07-01	Conceited	2.188333333	2.188333333	2.188333333	2.188333333	2.188333333	2.087333333
3607	Women's Pants	2017-07-01	Coolibar	0.604	0.604	0.604	0.604	0.604	0.804
3607	Women's Pants	2017-07-01	Coutgo	0.5025	0.5025	0.5025	0.5025	0.5025	0.335
3607	Women's Pants	2017-07-01	Dickies	4.98575	4.98575	4.98575	4.98575	4.98575	5.007333333
3607	Women's Pants	2017-07-01	Dickies Girl	6.31125	6.31125	6.31125	6.31125	6.31125	6.360666667
3607	Women's Pants	2017-07-01	Erika	2.3785	2.3785	2.3785	2.3785	2.3785	3.082
3607	Women's Pants	2017-07-01	Famulily	4.511333333	4.511333333	4.511333333	4.511333333	4.511333333	5.184666667
3607	Women's Pants	2017-07-01	Fashionomics	2.077	2.077	2.077	2.077	2.077	2.747
3607	Women's Pants	2017-07-01	Free to Live	0.302	0.302	0.302	0.302	0.302	0.402
3607	Women's Pants	2017-07-01	Frumos	1.409333333	1.409333333	1.409333333	1.409333333	1.409333333	
3607	Women's Pants	2017-07-01	Gloria Vanderbilt	2.753833333	2.753833333	2.753833333	2.753833333	2.753833333	2.558666667
3607	Women's Pants	2017-07-01	HEYHUN	0.453	0.453	0.453	0.453	0.453	0.603
3607	Women's Pants	2017-07-01	Hanes	2.3115	2.3115	2.3115	2.3115	2.3115	0.871
3607	Women's Pants	2017-07-01	Happy GoGo	5.7955	5.7955	5.7955	5.7955	5.7955	5.628
3607	Women's Pants	2017-07-01	HyBrid & Company	6.093666667	6.093666667	6.093666667	6.093666667	6.093666667	6.127333333
3607	Women's Pants	2017-07-01	Junky Closet	1.5075	1.5075	1.5075	1.5075	1.5075	0.268
