url_id,category,fact_date,brand,overall_score_365,overall_score_90,overall_score_30,overall_score_14,overall_score_7,overall_score_1
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30, FANCYINN,1.4544,1.4544,1.4544,1.4544,1.4544,1.4544
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Ageena,1.0653,1.0653,1.0653,1.0653,1.0653,1.0653
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Alaroo,1.7372,1.7372,1.7372,1.7372,1.7372,1.7372
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Angashion,1.2462,1.2462,1.2462,1.2462,1.2462,1.2462
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Annabelle,1.3332,1.3332,1.3332,1.3332,1.3332,1.3332
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,AvaCostume,1.2261,1.2261,1.2261,1.2261,1.2261,1.2261
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Awesome21,0.5427,0.5427,0.5427,0.5427,0.5427,0.5427
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Ayliss,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,BAIFERN,0.6231,0.6231,0.6231,0.6231,0.6231,0.6231
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Bigyonger,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Bodycon4U,0.0402,0.0402,0.0402,0.0402,0.0402,0.0402
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Carapace,1.9899,1.9899,1.9899,1.9899,1.9899,1.9899
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Cemi Ceri,1.5477,1.5477,1.5477,1.5477,1.5477,1.5477
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Coutgo,1.616,1.616,1.616,1.616,1.616,1.616
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,DDSOL,0.4623,0.4623,0.4623,0.4623,0.4623,0.4623
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Dasbayla,1.9594,1.9594,1.9594,1.9594,1.9594,1.9594
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Delcoce,0.4242,0.4242,0.4242,0.4242,0.4242,0.4242
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Doublju,1.1658,1.1658,1.1658,1.1658,1.1658,1.1658
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Dreamskull,1.7688,1.7688,1.7688,1.7688,1.7688,1.7688
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,E.JAN1ST,1.0452,1.0452,1.0452,1.0452,1.0452,1.0452
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,ECOWISH,2.01,2.01,2.01,2.01,2.01,2.01
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,FACE N FACE,1.8693,1.8693,1.8693,1.8693,1.8693,1.8693
3687,"Women's Jumpsuits, Rompers & Overalls",2017-06-30,Famulily,0.3636,0.3636,0.3636,0.3636,0.3636,0.3636
