url_id,category,fact_date,brand,overall_score_365,overall_score_90,overall_score_30,overall_score_14,overall_score_7,overall_score_1
3634,Women's Swimsuits & Cover Ups,2017-06-30,ATTRACO,0.7272,0.7272,0.7272,0.7272,0.7272,0.7272
3634,Women's Swimsuits & Cover Ups,2017-06-30,Aixy,1.3065,1.3065,1.3065,1.3065,1.3065,1.3065
3634,Women's Swimsuits & Cover Ups,2017-06-30,Akery,1.005,1.005,1.005,1.005,1.005,1.005
3634,Women's Swimsuits & Cover Ups,2017-06-30,Aleumdr,1.9364,1.9364,1.9364,1.9364,1.9364,1.9364
3634,Women's Swimsuits & Cover Ups,2017-06-30,AlvaQ,0.2211,0.2211,0.2211,0.2211,0.2211,0.2211
3634,Women's Swimsuits & Cover Ups,2017-06-30,Amourri,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487
3634,Women's Swimsuits & Cover Ups,2017-06-30,Angerella,1.1368,1.1368,1.1368,1.1368,1.1368,1.1368
3634,Women's Swimsuits & Cover Ups,2017-06-30,Avidlove,1.0653,1.0653,1.0653,1.0653,1.0653,1.0653
3634,Women's Swimsuits & Cover Ups,2017-06-30,Ayliss,1.5678,1.5678,1.5678,1.5678,1.5678,1.5678
3634,Women's Swimsuits & Cover Ups,2017-06-30,COCOPEAR,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
3634,Women's Swimsuits & Cover Ups,2017-06-30,COCOSHIP,1.9776,1.9776,1.9776,1.9776,1.9776,1.9776
3634,Women's Swimsuits & Cover Ups,2017-06-30,CUPSHE FASHION,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802
3634,Women's Swimsuits & Cover Ups,2017-06-30,Cami-sunny Beach Wear,0.4824,0.4824,0.4824,0.4824,0.4824,0.4824
3634,Women's Swimsuits & Cover Ups,2017-06-30,Canis,1.8693,1.8693,1.8693,1.8693,1.8693,1.8693
3634,Women's Swimsuits & Cover Ups,2017-06-30,CharmLeaks,1.1658,1.1658,1.1658,1.1658,1.1658,1.1658
3634,Women's Swimsuits & Cover Ups,2017-06-30,Chase Secret,1.3266,1.3266,1.3266,1.3266,1.3266,1.3266
3634,Women's Swimsuits & Cover Ups,2017-06-30,CoCo fashion,1.206,1.206,1.206,1.206,1.206,1.206
3634,Women's Swimsuits & Cover Ups,2017-06-30,Costyleen,0.3417,0.3417,0.3417,0.3417,0.3417,0.3417
3634,Women's Swimsuits & Cover Ups,2017-06-30,Creabygirls,1.5879,1.5879,1.5879,1.5879,1.5879,1.5879
3634,Women's Swimsuits & Cover Ups,2017-06-30,DUSISHIDAN,1.1457,1.1457,1.1457,1.1457,1.1457,1.1457
3634,Women's Swimsuits & Cover Ups,2017-06-30,Dellytop,0.9045,0.9045,0.9045,0.9045,0.9045,0.9045
