url_id,category,fact_date,brand,overall_score_365,overall_score_90,overall_score_30,overall_score_14,overall_score_7,overall_score_1
1893,Skin Care Products,2017-03-03,A.F.Y,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894
1893,Skin Care Products,2017-03-03,Amara Organics,0.3216,0.3216,0.3216,0.3216,0.3216,0.3216
1893,Skin Care Products,2017-03-03,Amazon,0.7839,0.7839,0.7839,0.7839,0.7839,0.7839
1893,Skin Care Products,2017-03-03,AmazonBasics,1.1256,1.1256,1.1256,1.1256,1.1256,1.1256
1893,Skin Care Products,2017-03-03,Amope,0.6834,0.6834,0.6834,0.6834,0.6834,0.6834
1893,Skin Care Products,2017-03-03,Aquaphor,1.3668,1.3668,1.3668,1.3668,1.3668,1.3668
1893,Skin Care Products,2017-03-03,Aria Starr Beauty,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
1893,Skin Care Products,2017-03-03,Aveeno,1.206,1.206,1.206,1.206,1.206,1.206
1893,Skin Care Products,2017-03-03,Aztec Secret,1.9998,1.9998,1.9998,1.9998,1.9998,1.9998
1893,Skin Care Products,2017-03-03,Baby Foot,1.7688,1.7688,1.7688,1.7688,1.7688,1.7688
1893,Skin Care Products,2017-03-03,Baebody,1.8382,1.8382,1.8382,1.8382,1.8382,1.8382
1893,Skin Care Products,2017-03-03,Bedtime Bliss,0.7638,0.7638,0.7638,0.7638,0.7638,0.7638
1893,Skin Care Products,2017-03-03,Better Shea Butter,1.1055,1.1055,1.1055,1.1055,1.1055,1.1055
1893,Skin Care Products,2017-03-03,Bio-Oil,1.5678,1.5678,1.5678,1.5678,1.5678,1.5678
1893,Skin Care Products,2017-03-03,Bioré,1.2864,1.2864,1.2864,1.2864,1.2864,1.2864
1893,Skin Care Products,2017-03-03,Burt's Bees,1.6766,1.6766,1.6766,1.6766,1.6766,1.6766
1893,Skin Care Products,2017-03-03,CeraVe,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628
1893,Skin Care Products,2017-03-03,Cherioll,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
1893,Skin Care Products,2017-03-03,Cosmedica Skincare,0.2412,0.2412,0.2412,0.2412,0.2412,0.2412
1893,Skin Care Products,2017-03-03,Cosrx,0.3417,0.3417,0.3417,0.3417,0.3417,0.3417
1893,Skin Care Products,2017-03-03,Cottonelle,0.6231,0.6231,0.6231,0.6231,0.6231,0.6231
1893,Skin Care Products,2017-03-03,Daiso Japan,1.1658,1.1658,1.1658,1.1658,1.1658,1.1658
1893,Skin Care Products,2017-03-03,Dermal,0.8484,0.8484,0.8484,0.8484,0.8484,0.8484
1893,Skin Care Products,2017-03-03,Dial,0.0402,0.0402,0.0402,0.0402,0.0402,0.0402
1893,Skin Care Products,2017-03-03,Differin,1.1859,1.1859,1.1859,1.1859,1.1859,1.1859
1893,Skin Care Products,2017-03-03,Dove,1.5785,1.5785,1.5785,1.5785,1.5785,1.5785
1893,Skin Care Products,2017-03-03,Elizavecca,1.7372,1.7372,1.7372,1.7372,1.7372,1.7372
1893,Skin Care Products,2017-03-03,EltaMD,1.2663,1.2663,1.2663,1.2663,1.2663,1.2663
1893,Skin Care Products,2017-03-03,Garnier,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809
1893,Skin Care Products,2017-03-03,Giggle Hands,0.4221,0.4221,0.4221,0.4221,0.4221,0.4221
1893,Skin Care Products,2017-03-03,Hansderma,1.9497,1.9497,1.9497,1.9497,1.9497,1.9497
1893,Skin Care Products,2017-03-03,KINGDOM CARES,1.4472,1.4472,1.4472,1.4472,1.4472,1.4472
1893,Skin Care Products,2017-03-03,Kojie,0.5025,0.5025,0.5025,0.5025,0.5025,0.5025
1893,Skin Care Products,2017-03-03,L'Oreal Paris,1.8492,1.8492,1.8492,1.8492,1.8492,1.8492
1893,Skin Care Products,2017-03-03,LuckyFine,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804
1893,Skin Care Products,2017-03-03,MAVALA,1.005,1.005,1.005,1.005,1.005,1.005
1893,Skin Care Products,2017-03-03,Mabox,1.8786,1.8786,1.8786,1.8786,1.8786,1.8786
1893,Skin Care Products,2017-03-03,Mario Badescu,0.9744,0.9744,0.9744,0.9744,0.9744,0.9744
1893,Skin Care Products,2017-03-03,Millennium Tanning Products,0.7035,0.7035,0.7035,0.7035,0.7035,0.7035
1893,Skin Care Products,2017-03-03,Mrs. Meyer's Clean Day,1.6524,1.6524,1.6524,1.6524,1.6524,1.6524
1893,Skin Care Products,2017-03-03,NICEMOVIC,1.9698,1.9698,1.9698,1.9698,1.9698,1.9698
1893,Skin Care Products,2017-03-03,NO DATA,1.7052,1.7052,1.7052,1.7052,1.7052,1.7052
1893,Skin Care Products,2017-03-03,NOW Foods,1.7085,1.7085,1.7085,1.7085,1.7085,1.7085
