url_id,category,fact_date,brand,overall_score_365,overall_score_90,overall_score_30,overall_score_14,overall_score_7,overall_score_1
3583,Women's Fashion,2017-06-30,90 Degree By Reflex,1.919,1.919,1.919,1.919,1.919,1.919
3583,Women's Fashion,2017-06-30,ACEFAST INC,0.804,0.804,0.804,0.804,0.804,0.804
3583,Women's Fashion,2017-06-30,ALEADER,1.111,1.111,1.111,1.111,1.111,1.111
3583,Women's Fashion,2017-06-30,ASICS,1.2322,1.2322,1.2322,1.2322,1.2322,1.2322
3583,Women's Fashion,2017-06-30,AUSELILY,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
3583,Women's Fashion,2017-06-30,Aleumdr,1.5075,1.5075,1.5075,1.5075,1.5075,1.5075
3583,Women's Fashion,2017-06-30,Amourri,0.6834,0.6834,0.6834,0.6834,0.6834,0.6834
3583,Women's Fashion,2017-06-30,Balega,1.4271,1.4271,1.4271,1.4271,1.4271,1.4271
3583,Women's Fashion,2017-06-30,Bandelettes,0.4623,0.4623,0.4623,0.4623,0.4623,0.4623
3583,Women's Fashion,2017-06-30,Bella,1.3467,1.3467,1.3467,1.3467,1.3467,1.3467
3583,Women's Fashion,2017-06-30,Birkenstock,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554
3583,Women's Fashion,2017-06-30,Braza,0.1608,0.1608,0.1608,0.1608,0.1608,0.1608
3583,Women's Fashion,2017-06-30,Brooks,0.3417,0.3417,0.3417,0.3417,0.3417,0.3417
3583,Women's Fashion,2017-06-30,CLARKS,1.5879,1.5879,1.5879,1.5879,1.5879,1.5879
3583,Women's Fashion,2017-06-30,COCOPEAR,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804
3583,Women's Fashion,2017-06-30,COCOSHIP,1.7052,1.7052,1.7052,1.7052,1.7052,1.7052
3583,Women's Fashion,2017-06-30,Canis,1.4673,1.4673,1.4673,1.4673,1.4673,1.4673
3583,Women's Fashion,2017-06-30,Cherokee,0.402,0.402,0.402,0.402,0.402,0.402
3583,Women's Fashion,2017-06-30,Columbia,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809
