url_id,category,fact_date,brand,overall_score_365,overall_score_90,overall_score_30,overall_score_14,overall_score_7,overall_score_1
224,Facial Acids & Peels,2017-06-27,ASDM Beverly Hills,0.804,0.804,0.804,0.804,0.804,0.804
224,Facial Acids & Peels,2017-06-27,AcneFree,1.4874,1.4874,1.4874,1.4874,1.4874,1.4874
224,Facial Acids & Peels,2017-06-27,Advanced Clinicals,0.707,0.707,0.707,0.707,0.707,0.707
224,Facial Acids & Peels,2017-06-27,Andalou Naturals,0.4221,0.4221,0.4221,0.4221,0.4221,0.4221
224,Facial Acids & Peels,2017-06-27,Anthony,0.2613,0.2613,0.2613,0.2613,0.2613,0.2613
224,Facial Acids & Peels,2017-06-27,ArtNaturals,1.7085,1.7085,1.7085,1.7085,1.7085,1.7085
224,Facial Acids & Peels,2017-06-27,BONVITA,1.3065,1.3065,1.3065,1.3065,1.3065,1.3065
224,Facial Acids & Peels,2017-06-27,Baebody,2.02,2.02,2.02,2.02,2.02,2.02
224,Facial Acids & Peels,2017-06-27,Body Merry,1.919,1.919,1.919,1.919,1.919,1.919
224,Facial Acids & Peels,2017-06-27,Botanic Tree,0.5226,0.5226,0.5226,0.5226,0.5226,0.5226
224,Facial Acids & Peels,2017-06-27,Burt's Bees,1.1256,1.1256,1.1256,1.1256,1.1256,1.1256
224,Facial Acids & Peels,2017-06-27,Chom,0.1407,0.1407,0.1407,0.1407,0.1407,0.1407
224,Facial Acids & Peels,2017-06-27,Citrus Clear,0.8643,0.8643,0.8643,0.8643,0.8643,0.8643
224,Facial Acids & Peels,2017-06-27,CosChemSupply,1.4544,1.4544,1.4544,1.4544,1.4544,1.4544
224,Facial Acids & Peels,2017-06-27,Dermatique,1.2261,1.2261,1.2261,1.2261,1.2261,1.2261
224,Facial Acids & Peels,2017-06-27,Dermoscribe,1.6281,1.6281,1.6281,1.6281,1.6281,1.6281
224,Facial Acids & Peels,2017-06-27,Desert Beauty,0.2211,0.2211,0.2211,0.2211,0.2211,0.2211
224,Facial Acids & Peels,2017-06-27,Desert Blue,0.5025,0.5025,0.5025,0.5025,0.5025,0.5025
224,Facial Acids & Peels,2017-06-27,Dr. Dennis Gross Skincare,0.9541,0.9541,0.9541,0.9541,0.9541,0.9541
224,Facial Acids & Peels,2017-06-27,Duofilm,0.7839,0.7839,0.7839,0.7839,0.7839,0.7839
224,Facial Acids & Peels,2017-06-27,Elite Naturals,1.2663,1.2663,1.2663,1.2663,1.2663,1.2663
224,Facial Acids & Peels,2017-06-27,"Erlenmeyer's Laboratory, LLC",0.2412,0.2412,0.2412,0.2412,0.2412,0.2412
224,Facial Acids & Peels,2017-06-27,Eva Naturals,1.818,1.818,1.818,1.818,1.818,1.818
224,Facial Acids & Peels,2017-06-27,Foxbrim,1.1457,1.1457,1.1457,1.1457,1.1457,1.1457
224,Facial Acids & Peels,2017-06-27,Garnier,0.6231,0.6231,0.6231,0.6231,0.6231,0.6231
224,Facial Acids & Peels,2017-06-27,Geneva Naturals,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804
224,Facial Acids & Peels,2017-06-27,IBEET,1.5352,1.5352,1.5352,1.5352,1.5352,1.5352
224,Facial Acids & Peels,2017-06-27,InstaNatural,1.6932,1.6932,1.6932,1.6932,1.6932,1.6932
224,Facial Acids & Peels,2017-06-27,L'Oreal Paris,1.7286,1.7286,1.7286,1.7286,1.7286,1.7286
224,Facial Acids & Peels,2017-06-27,LAVO,0.1005,0.1005,0.1005,0.1005,0.1005,0.1005
224,Facial Acids & Peels,2017-06-27,LilyAna Naturals,1.9899,1.9899,1.9899,1.9899,1.9899,1.9899
224,Facial Acids & Peels,2017-06-27,Mabox,0.7236,0.7236,0.7236,0.7236,0.7236,0.7236
224,Facial Acids & Peels,2017-06-27,Majestic Pure,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
224,Facial Acids & Peels,2017-06-27,Neogen,1.5554,1.5554,1.5554,1.5554,1.5554,1.5554
224,Facial Acids & Peels,2017-06-27,Neogen Dermalogy,1.7889,1.7889,1.7889,1.7889,1.7889,1.7889
224,Facial Acids & Peels,2017-06-27,Neutralyze Anti-Acne Solution,1.4271,1.4271,1.4271,1.4271,1.4271,1.4271
224,Facial Acids & Peels,2017-06-27,Neutrogena,1.5678,1.5678,1.5678,1.5678,1.5678,1.5678
224,Facial Acids & Peels,2017-06-27,Nip+Fab,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487
224,Facial Acids & Peels,2017-06-27,OZ Naturals,1.0653,1.0653,1.0653,1.0653,1.0653,1.0653
224,Facial Acids & Peels,2017-06-27,Obagi Medical,1.2524,1.2524,1.2524,1.2524,1.2524,1.2524
224,Facial Acids & Peels,2017-06-27,Olay,1.8584,1.8584,1.8584,1.8584,1.8584,1.8584
224,Facial Acids & Peels,2017-06-27,Organyc,0.9849,0.9849,0.9849,0.9849,0.9849,0.9849
224,Facial Acids & Peels,2017-06-27,PERFECT IMAGE,1.01,1.01,1.01,1.01,1.01,1.01
224,Facial Acids & Peels,2017-06-27,Paula's Choice,1.9364,1.9364,1.9364,1.9364,1.9364,1.9364
224,Facial Acids & Peels,2017-06-27,Peter Thomas Roth,0.5858,0.5858,0.5858,0.5858,0.5858,0.5858
224,Facial Acids & Peels,2017-06-27,Philosophy,0.7437,0.7437,0.7437,0.7437,0.7437,0.7437
224,Facial Acids & Peels,2017-06-27,Planet Eden,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201
224,Facial Acids & Peels,2017-06-27,Porcelain Skin,0.9045,0.9045,0.9045,0.9045,0.9045,0.9045
224,Facial Acids & Peels,2017-06-27,PurOrganica,0.3015,0.3015,0.3015,0.3015,0.3015,0.3015
224,Facial Acids & Peels,2017-06-27,Pure Body Naturals,1.206,1.206,1.206,1.206,1.206,1.206
224,Facial Acids & Peels,2017-06-27,QRxLabs,1.1977,1.1977,1.1977,1.1977,1.1977,1.1977
224,Facial Acids & Peels,2017-06-27,Radha Beauty,1.9698,1.9698,1.9698,1.9698,1.9698,1.9698
224,Facial Acids & Peels,2017-06-27,Replenix,0.5427,0.5427,0.5427,0.5427,0.5427,0.5427
224,Facial Acids & Peels,2017-06-27,Reviva,0.7638,0.7638,0.7638,0.7638,0.7638,0.7638
224,Facial Acids & Peels,2017-06-27,RoC,1.608,1.608,1.608,1.608,1.608,1.608
224,Facial Acids & Peels,2017-06-27,SAL3,1.8382,1.8382,1.8382,1.8382,1.8382,1.8382
224,Facial Acids & Peels,2017-06-27,SHILLS,1.9296,1.9296,1.9296,1.9296,1.9296,1.9296
224,Facial Acids & Peels,2017-06-27,Skin Laboratory,0.0402,0.0402,0.0402,0.0402,0.0402,0.0402
224,Facial Acids & Peels,2017-06-27,Skin Obsession,0.3434,0.3434,0.3434,0.3434,0.3434,0.3434
224,Facial Acids & Peels,2017-06-27,SkinMedica,1.414,1.414,1.414,1.414,1.414,1.414
224,Facial Acids & Peels,2017-06-27,The Magic Pads,0.9648,0.9648,0.9648,0.9648,0.9648,0.9648
224,Facial Acids & Peels,2017-06-27,Toulifly,1.3467,1.3467,1.3467,1.3467,1.3467,1.3467
224,Facial Acids & Peels,2017-06-27,ToullGoStore,1.4673,1.4673,1.4673,1.4673,1.4673,1.4673
224,Facial Acids & Peels,2017-06-27,Tree of Life Beauty,1.9691,1.9691,1.9691,1.9691,1.9691,1.9691
224,Facial Acids & Peels,2017-06-27,Uptown Cosmeceuticals,0.3819,0.3819,0.3819,0.3819,0.3819,0.3819
224,Facial Acids & Peels,2017-06-27,Wart Stick,1.7776,1.7776,1.7776,1.7776,1.7776,1.7776
224,Facial Acids & Peels,2017-06-27,Yeouth,0.8241,0.8241,0.8241,0.8241,0.8241,0.8241
224,Facial Acids & Peels,2017-06-27,Yes To,0.6633,0.6633,0.6633,0.6633,0.6633,0.6633
224,Facial Acids & Peels,2017-06-27,derma e,0.8526,0.8526,0.8526,0.8526,0.8526,0.8526
224,Facial Acids & Peels,2017-06-28,ASDM Beverly Hills,0.604,0.604,0.604,0.604,0.604,
224,Facial Acids & Peels,2017-06-28,AcneFree,1.4673,1.4673,1.4673,1.4673,1.4673,1.4472
224,Facial Acids & Peels,2017-06-28,Advanced Clinicals,0.7171,0.7171,0.7171,0.7171,0.7171,0.7272
224,Facial Acids & Peels,2017-06-28,Andalou Naturals,0.5226,0.5226,0.5226,0.5226,0.5226,0.6231
224,Facial Acids & Peels,2017-06-28,Anthony,0.3618,0.3618,0.3618,0.3618,0.3618,0.4623
224,Facial Acids & Peels,2017-06-28,ArtNaturals,1.682525,1.682525,1.682525,1.682525,1.682525,1.6564
224,Facial Acids & Peels,2017-06-28,BONVITA,1.407,1.407,1.407,1.407,1.407,1.5075
224,Facial Acids & Peels,2017-06-28,Baebody,1.9998,1.9998,1.9998,1.9998,1.9998,1.9796
224,Facial Acids & Peels,2017-06-28,Body Merry,1.92375,1.92375,1.92375,1.92375,1.92375,1.9285
224,Facial Acids & Peels,2017-06-28,Botanic Tree,0.8241,0.8241,0.8241,0.8241,0.8241,1.1256
224,Facial Acids & Peels,2017-06-28,Burt's Bees,1.05525,1.05525,1.05525,1.05525,1.05525,0.9849
224,Facial Acids & Peels,2017-06-28,Chom,0.25125,0.25125,0.25125,0.25125,0.25125,0.3618
