url_id	category	fact_date	brand	overall_score_365	overall_score_90	overall_score_30	overall_score_14	overall_score_7	overall_score_1
3606	Women's Jeans	2017-07-01	2LUV	5.0225	5.0225	5.0225	5.0225	5.0225	4.92
3606	Women's Jeans	2017-07-01	Ariat	0.553666667	0.553666667	0.553666667	0.553666667	0.553666667	
3606	Women's Jeans	2017-07-01	BAIFERN	6.3315	6.3315	6.3315	6.3315	6.3315	6.298
3606	Women's Jeans	2017-07-01	Blue Age	4.399416667	4.399416667	4.399416667	4.399416667	4.399416667	4.174666667
3606	Women's Jeans	2017-07-01	Calvin Klein	2.048583333	2.048583333	2.048583333	2.048583333	2.048583333	2.154666667
3606	Women's Jeans	2017-07-01	Comfy Fit	1.2395	1.2395	1.2395	1.2395	1.2395	0.603
3606	Women's Jeans	2017-07-01	Curvify	6.123833333	6.123833333	6.123833333	6.123833333	6.123833333	6.09
3606	Women's Jeans	2017-07-01	Dellytop	5.252	5.252	5.252	5.252	5.252	5.588666667
3606	Women's Jeans	2017-07-01	Democracy	1.608	1.608	1.608	1.608	1.608	0.938
3606	Women's Jeans	2017-07-01	Dickies	3.3165	3.3165	3.3165	3.3165	3.3165	3.082
3606	Women's Jeans	2017-07-01	Ermonn	0.7035	0.7035	0.7035	0.7035	0.7035	0.536
3606	Women's Jeans	2017-07-01	Fashion2Love	1.943	1.943	1.943	1.943	1.943	2.077
3606	Women's Jeans	2017-07-01	Gemijack	4.221	4.221	4.221	4.221	4.221	3.752
3606	Women's Jeans	2017-07-01	Gloria Vanderbilt	6.105	6.105	6.105	6.105	6.105	6.225333333
3606	Women's Jeans	2017-07-01	HDE	5.5275	5.5275	5.5275	5.5275	5.5275	5.762
3606	Women's Jeans	2017-07-01	Happyear	2.718	2.718	2.718	2.718	2.718	3.618
3606	Women's Jeans	2017-07-01	Holding	1.608	1.608	1.608	1.608	1.608	1.675
3606	Women's Jeans	2017-07-01	HyBrid & Company	6.831	6.831	6.831	6.831	6.831	6.831
3606	Women's Jeans	2017-07-01	June Julien	2.3785	2.3785	2.3785	2.3785	2.3785	1.876
3606	Women's Jeans	2017-07-01	KUT from the Kloth	1.51	1.51	1.51	1.51	1.51	
3606	Women's Jeans	2017-07-01	LEE	5.10325	5.10325	5.10325	5.10325	5.10325	5.304
3606	Women's Jeans	2017-07-01	Levi's	7.383333333	7.383333333	7.383333333	7.383333333	7.383333333	7.366666667
3606	Women's Jeans	2017-07-01	Meilidress	1.610666667	1.610666667	1.610666667	1.610666667	1.610666667	
3606	Women's Jeans	2017-07-01	NINEXIS	0.201333333	0.201333333	0.201333333	0.201333333	0.201333333	0.268
3606	Women's Jeans	2017-07-01	NO DATA	3.8665	3.8665	3.8665	3.8665	3.8665	1.156
3606	Women's Jeans	2017-07-01	NYDJ	4.263	4.263	4.263	4.263	4.263	4.556
3606	Women's Jeans	2017-07-01	Pajama Jeans	3.72775	3.72775	3.72775	3.72775	3.72775	3.417
3606	Women's Jeans	2017-07-01	Rekucci	3.761333333	3.761333333	3.761333333	3.761333333	3.761333333	4.713333333
3606	Women's Jeans	2017-07-01	Riders by Lee Indigo	4.612333333	4.612333333	4.612333333	4.612333333	4.612333333	4.646
3606	Women's Jeans	2017-07-01	SOHO GLAM	1.809	1.809	1.809	1.809	1.809	3.149
3606	Women's Jeans	2017-07-01	Sidefeel	6.298	6.298	6.298	6.298	6.298	6.365
3606	Women's Jeans	2017-07-01	Signature by Levi Strauss & Co	6.1855	6.1855	6.1855	6.1855	6.1855	6.339666667
3606	Women's Jeans	2017-07-01	Skirt BL	5.092	5.092	5.092	5.092	5.092	5.092
3606	Women's Jeans	2017-07-01	U-Turn Jeans	4.221	4.221	4.221	4.221	4.221	4.087
3606	Women's Jeans	2017-07-01	VICVIK	4.69	4.69	4.69	4.69	4.69	4.891
3606	Women's Jeans	2017-07-01	Vialumi	2.345	2.345	2.345	2.345	2.345	3.886
